tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.57	-	-	CUFF.57	-	-	chr1:10983323-11289563	-	-	4.54675	4.19578	4.89913	OK
CUFF.64	-	-	CUFF.64	-	-	chr1:9535438-9571798	-	-	34.5767	32.6633	36.6588	OK
CUFF.65	-	-	CUFF.65	-	-	chr1:9548573-9549029	-	-	8.52265	4.14379	7.63329	OK
CUFF.67	-	-	CUFF.67	-	-	chr1:9549981-9550184	-	-	11.1888	1.30642	4.73576	OK
CUFF.69	-	-	CUFF.69	-	-	chr1:9568379-9570292	-	-	0.939637	0.658501	1.21303	OK
CUFF.71	-	-	CUFF.71	-	-	chr1:13554787-13579974	-	-	18.3026	17.1724	19.445	OK
CUFF.72	-	-	CUFF.72	-	-	chr1:13615007-13650700	-	-	5.66271	5.10418	6.22153	OK
CUFF.58	-	-	CUFF.58	-	-	chr1:10127672-10179846	-	-	11.9025	11.1821	12.6229	OK
CUFF.59	-	-	CUFF.59	-	-	chr1:10184432-10223241	-	-	8.45694	7.65118	9.26643	OK
CUFF.74	-	-	CUFF.74	-	-	chr1:14159043-14300387	-	-	8.86653	8.16136	9.5709	OK
CUFF.75	-	-	CUFF.75	-	-	chr1:13129210-13363672	-	-	10.2004	9.65325	10.7704	OK
CUFF.76	-	-	CUFF.76	-	-	chr1:13162628-13163033	-	-	2.68907	0.900379	2.86484	OK
CUFF.77	-	-	CUFF.77	-	-	chr1:15834013-15834875	-	-	1.02721	0.538404	1.46138	OK
CUFF.78	-	-	CUFF.78	-	-	chr1:15834986-15835998	-	-	0.600755	0.294815	0.884445	OK
CUFF.79	-	-	CUFF.79	-	-	chr1:15843818-15844908	-	-	0.549018	0.273718	0.821154	OK
CUFF.80	-	-	CUFF.80	-	-	chr1:15795706-15833955	-	-	6.48817	5.71673	7.2857	OK
CUFF.81	-	-	CUFF.81	-	-	chr1:15799822-15800094	-	-	3.82615	0.731257	2.80315	OK
CUFF.82	-	-	CUFF.82	-	-	chr1:15809321-15809648	-	-	2.26637	0.506885	2.43305	OK
CUFF.83	-	-	CUFF.83	-	-	chr1:16094720-16095341	-	-	1.13855	0.480439	1.60146	OK
CUFF.84	-	-	CUFF.84	-	-	chr1:16095392-16123799	-	-	5.63743	5.15078	6.1327	OK
CUFF.85	-	-	CUFF.85	-	-	chr1:16553820-16555189	-	-	0.447706	0.24215	0.62959	OK
CUFF.86	-	-	CUFF.86	-	-	chr1:16555409-16557959	-	-	0.504461	0.338003	0.663006	OK
CUFF.87	-	-	CUFF.87	-	-	chr1:16091393-16094584	-	-	10.0843	9.27381	10.9156	OK
CUFF.88	-	-	CUFF.88	-	-	chr1:16629380-16630554	-	-	0.6364	0.338845	0.931823	OK
CUFF.89	-	-	CUFF.89	-	-	chr1:16218937-16509309	-	-	10.0811	9.26641	10.9064	OK
CUFF.91	-	-	CUFF.91	-	-	chr1:16759236-16760177	-	-	2.27802	1.44438	2.85353	OK
CUFF.92	-	-	CUFF.92	-	-	chr1:16632080-16647251	-	-	17.9036	16.487	19.3211	OK
CUFF.93	-	-	CUFF.93	-	-	chr1:16559933-16609402	-	-	11.5854	10.5238	12.6489	OK
CUFF.94	-	-	CUFF.94	-	-	chr1:16577419-16577932	-	-	1.91478	0.775446	2.39096	OK
CUFF.95	-	-	CUFF.95	-	-	chr1:16985050-16986058	-	-	0.643917	0.328872	0.953729	OK
CUFF.96	-	-	CUFF.96	-	-	chr1:16986540-16987475	-	-	0.706532	0.354549	1.02819	OK
CUFF.97	-	-	CUFF.97	-	-	chr1:16987565-16994613	-	-	0.684516	0.277408	1.0634	OK
CUFF.98	-	-	CUFF.98	-	-	chr1:17150058-17154298	-	-	0.656918	0.479713	0.834743	OK
CUFF.90	-	-	CUFF.90	-	-	chr1:16655285-16668148	-	-	10.5387	8.7617	11.1542	OK
CUFF.99	-	-	CUFF.99	-	-	chr1:17387594-17387864	-	-	23.7503	6.63006	12.2779	OK
CUFF.100	-	-	CUFF.100	-	-	chr1:17388070-17388810	-	-	9.93227	6.49567	9.63151	OK
CUFF.101	-	-	CUFF.101	-	-	chr1:17389064-17389308	-	-	8.41799	1.49448	4.75517	OK
CUFF.102	-	-	CUFF.102	-	-	chr1:19321525-19321756	-	-	11.0333	1.8656	5.16628	OK
CUFF.103	-	-	CUFF.103	-	-	chr1:19322256-19322947	-	-	2.81312	1.53518	3.742	OK
CUFF.110	-	-	CUFF.110	-	-	chr1:20793086-20810452	-	-	7.34049	6.66116	8.02911	OK
CUFF.113	-	-	CUFF.113	-	-	chr1:20930715-20931216	-	-	3.34646	1.52187	3.57309	OK
CUFF.114	-	-	CUFF.114	-	-	chr1:20986398-20991250	-	-	3.50841	3.12236	3.87391	OK
CUFF.104	-	-	CUFF.104	-	-	chr1:10028302-10126049	-	-	23.0462	21.9022	24.4528	OK
CUFF.105	-	-	CUFF.105	-	-	chr1:10055826-10065722	-	-	4.71227	4.40333	5.02969	OK
CUFF.116	-	-	CUFF.116	-	-	chr1:20991351-21069330	-	-	4.95005	3.9903	5.73217	OK
CUFF.120	-	-	CUFF.120	-	-	chr1:20997453-20998172	-	-	1.36391	0.691592	1.84425	OK
CUFF.122	-	-	CUFF.122	-	-	chr1:20998243-20999210	-	-	0.889411	0.479942	1.26842	OK
CUFF.124	-	-	CUFF.124	-	-	chr1:21001459-21002055	-	-	1.36863	0.611835	1.89113	OK
CUFF.126	-	-	CUFF.126	-	-	chr1:21002109-21002792	-	-	1.66177	0.825118	2.23267	OK
CUFF.127	-	-	CUFF.127	-	-	chr1:21501935-21503169	-	-	13.9269	12.5374	15.3164	OK
CUFF.115	-	-	CUFF.115	-	-	chr1:20936518-20980896	-	-	1.10141	0.804099	1.41054	OK
CUFF.117	-	-	CUFF.117	-	-	chr1:20931287-20933926	-	-	1.6298	1.33154	1.92194	OK
CUFF.118	-	-	CUFF.118	-	-	chr1:20935543-20938115	-	-	1.21771	0.928002	1.49512	OK
CUFF.119	-	-	CUFF.119	-	-	chr1:20934009-20934883	-	-	1.34578	0.758588	1.78268	OK
CUFF.121	-	-	CUFF.121	-	-	chr1:20935044-20935470	-	-	1.63982	0.466906	2.10108	OK
CUFF.123	-	-	CUFF.123	-	-	chr1:20938281-20940013	-	-	1.0281	0.708176	1.33979	OK
CUFF.125	-	-	CUFF.125	-	-	chr1:20943674-20944681	-	-	0.483525	0.197519	0.757157	OK
CUFF.128	-	-	CUFF.128	-	-	chr1:20954333-20955083	-	-	0.585988	0.221002	0.928209	OK
CUFF.129	-	-	CUFF.129	-	-	chr1:20955247-20955818	-	-	1.11415	0.464453	1.68364	OK
CUFF.130	-	-	CUFF.130	-	-	chr1:20956027-20957347	-	-	0.467022	0.251139	0.678075	OK
CUFF.131	-	-	CUFF.131	-	-	chr1:21208682-21273822	-	-	6.99091	5.59498	8.26779	OK
CUFF.132	-	-	CUFF.132	-	-	chr1:21219355-21220216	-	-	1.03168	0.440883	1.61657	OK
CUFF.133	-	-	CUFF.133	-	-	chr1:21218895-21219249	-	-	2.31071	0.56187	2.52841	OK
CUFF.134	-	-	CUFF.134	-	-	chr1:21252888-21255202	-	-	1.71148	0.502277	1.9254	OK
CUFF.135	-	-	CUFF.135	-	-	chr1:23287635-23289082	-	-	0.368857	0.183277	0.549832	OK
CUFF.136	-	-	CUFF.136	-	-	chr1:23298616-23300550	-	-	5.81645	4.76514	6.37638	OK
CUFF.137	-	-	CUFF.137	-	-	chr1:24002867-24012464	-	-	11.1433	6.42951	10.0867	OK
CUFF.138	-	-	CUFF.138	-	-	chr1:23373423-23389865	-	-	1.48564	1.27178	1.69578	OK
CUFF.141	-	-	CUFF.141	-	-	chr1:24602082-24602248	-	-	42.0901	2.39641	7.38892	OK
CUFF.139	-	-	CUFF.139	-	-	chr1:24202066-24214254	-	-	3.3328	1.76214	4.01989	OK
CUFF.140	-	-	CUFF.140	-	-	chr1:24215011-24259502	-	-	2.15969	1.81444	2.50795	OK
CUFF.144	-	-	CUFF.144	-	-	chr1:24017942-24107183	-	-	16.7061	15.8948	17.5847	OK
CUFF.145	-	-	CUFF.145	-	-	chr1:24034235-24037815	-	-	3.81088	3.32429	4.29658	OK
CUFF.147	-	-	CUFF.147	-	-	chr1:24022597-24023007	-	-	3.21539	1.21282	3.23418	OK
CUFF.148	-	-	CUFF.148	-	-	chr1:24023351-24023758	-	-	3.99818	1.54756	3.82817	OK
CUFF.149	-	-	CUFF.149	-	-	chr1:24053617-24054353	-	-	5.10729	3.15288	5.40494	OK
CUFF.150	-	-	CUFF.150	-	-	chr1:24057255-24058310	-	-	3.61688	2.51377	4.14772	OK
CUFF.151	-	-	CUFF.151	-	-	chr1:24058378-24059201	-	-	4.98254	3.26267	5.27666	OK
CUFF.146	-	-	CUFF.146	-	-	chr1:20880215-20929688	-	-	62.8553	61.4403	65.1945	OK
CUFF.142	-	-	CUFF.142	-	-	chr1:23768676-23855954	-	-	5.83921	5.42037	6.25785	OK
CUFF.143	-	-	CUFF.143	-	-	chr1:23852548-23929204	-	-	29.8272	26.6674	30.669	OK
CUFF.165	-	-	CUFF.165	-	-	chr1:25887285-25892085	-	-	0.754605	0.454016	1.06382	OK
CUFF.166	-	-	CUFF.166	-	-	chr1:25887285-25890449	-	-	1.22449	0.98487	1.45635	OK
CUFF.167	-	-	CUFF.167	-	-	chr1:25890531-25892085	-	-	1.40327	1.0165	1.79097	OK
CUFF.168	-	-	CUFF.168	-	-	chr1:24684879-24819622	-	-	32.8309	30.9175	34.7723	OK
CUFF.169	-	-	CUFF.169	-	-	chr1:28637186-28637591	-	-	10.9057	4.8293	8.59452	OK
CUFF.170	-	-	CUFF.170	-	-	chr1:29541953-29542443	-	-	5.65056	2.7738	5.47995	OK
CUFF.171	-	-	CUFF.171	-	-	chr1:29794052-29794531	-	-	12.7871	6.6439	10.5195	OK
CUFF.172	-	-	CUFF.172	-	-	chr1:30826728-30826942	-	-	15.6249	2.32362	6.19632	OK
CUFF.173	-	-	CUFF.173	-	-	chr1:30859211-30862831	-	-	10.8452	9.79857	11.4927	OK
CUFF.174	-	-	CUFF.174	-	-	chr1:30863011-30930691	-	-	10.9574	10.2309	11.74	OK
CUFF.175	-	-	CUFF.175	-	-	chr1:31672157-31673534	-	-	3.4534	2.83498	4.08571	OK
CUFF.176	-	-	CUFF.176	-	-	chr1:32300781-32529579	-	-	1.13643	0.509221	1.57859	OK
CUFF.177	-	-	CUFF.177	-	-	chr1:33157731-33157976	-	-	19.1791	4.19453	9.60682	OK
CUFF.178	-	-	CUFF.178	-	-	chr1:33158336-33158527	-	-	16.4703	1.56206	5.20685	OK
CUFF.179	-	-	CUFF.179	-	-	chr1:33158869-33159101	-	-	29.4818	6.14424	11.4311	OK
CUFF.182	-	-	CUFF.182	-	-	chr1:33893041-33893538	-	-	10.3789	5.46947	9.07131	OK
CUFF.180	-	-	CUFF.180	-	-	chr1:33510667-33726626	-	-	6.44411	5.3095	6.89213	OK
CUFF.181	-	-	CUFF.181	-	-	chr1:33802388-33814593	-	-	5.07671	4.37797	5.7841	OK
CUFF.183	-	-	CUFF.183	-	-	chr1:33894419-33894900	-	-	4.42973	1.99867	4.68653	OK
CUFF.184	-	-	CUFF.184	-	-	chr1:33895046-33895276	-	-	7.82921	3.9146	12.303	OK
CUFF.185	-	-	CUFF.185	-	-	chr1:33895410-33895671	-	-	5.42509	1.0161	3.68337	OK
CUFF.186	-	-	CUFF.186	-	-	chr1:33909018-33921583	-	-	1.12029	0.788835	1.44299	OK
CUFF.187	-	-	CUFF.187	-	-	chr1:33776719-33799381	-	-	5.49887	5.04044	5.96756	OK
CUFF.195	-	-	CUFF.195	-	-	chr1:34493583-34494450	-	-	8.30316	5.73535	8.45008	OK
CUFF.197	-	-	CUFF.197	-	-	chr1:34494571-34495787	-	-	1.20492	0.736068	1.63571	OK
CUFF.189	-	-	CUFF.189	-	-	chr1:33818326-33871421	-	-	11.7217	11.0531	12.6913	OK
CUFF.190	-	-	CUFF.190	-	-	chr1:33828373-33828705	-	-	2.41441	0.599102	2.29656	OK
CUFF.191	-	-	CUFF.191	-	-	chr1:33844368-33845856	-	-	1.2968	0.868859	1.71544	OK
CUFF.192	-	-	CUFF.192	-	-	chr1:33846145-33846610	-	-	1.29675	0.427746	1.63969	OK
CUFF.193	-	-	CUFF.193	-	-	chr1:33846661-33847349	-	-	1.1846	0.530019	1.68643	OK
CUFF.194	-	-	CUFF.194	-	-	chr1:33848102-33848732	-	-	1.26431	0.578815	1.78906	OK
CUFF.196	-	-	CUFF.196	-	-	chr1:33849022-33853409	-	-	2.54777	2.22161	2.87147	OK
CUFF.198	-	-	CUFF.198	-	-	chr1:33853537-33854457	-	-	2.3881	1.47735	2.91867	OK
CUFF.199	-	-	CUFF.199	-	-	chr1:34495918-34506161	-	-	3.17637	2.89919	3.45533	OK
CUFF.200	-	-	CUFF.200	-	-	chr1:34906803-34936426	-	-	12.402	11.5491	13.2656	OK
CUFF.201	-	-	CUFF.201	-	-	chr1:35026510-35026722	-	-	16.1498	2.34554	6.25478	OK
CUFF.202	-	-	CUFF.202	-	-	chr1:36125186-36163216	-	-	14.4656	13.1724	15.0976	OK
CUFF.203	-	-	CUFF.203	-	-	chr1:36159437-36159729	-	-	3.79766	0.908228	3.29233	OK
CUFF.204	-	-	CUFF.204	-	-	chr1:36196658-36301125	-	-	12.433	11.7215	13.155	OK
CUFF.205	-	-	CUFF.205	-	-	chr1:36223122-36223569	-	-	2.64339	1.03826	2.81815	OK
CUFF.206	-	-	CUFF.206	-	-	chr1:36225516-36225887	-	-	2.9875	0.982893	3.03803	OK
CUFF.207	-	-	CUFF.207	-	-	chr1:36475651-36502099	-	-	5.44029	4.96639	6.11097	OK
CUFF.212	-	-	CUFF.212	-	-	chr1:36568717-36585195	-	-	12.1857	11.42	12.957	OK
CUFF.210	-	-	CUFF.210	-	-	chr1:36528551-36565605	-	-	1.17368	0.965278	1.43215	OK
CUFF.211	-	-	CUFF.211	-	-	chr1:36563083-36565605	-	-	2.34435	1.92857	2.76522	OK
CUFF.213	-	-	CUFF.213	-	-	chr1:36587041-36604099	-	-	5.43374	4.95104	5.91633	OK
CUFF.214	-	-	CUFF.214	-	-	chr1:36605511-36615277	-	-	6.49314	6.02309	6.9616	OK
CUFF.215	-	-	CUFF.215	-	-	chr1:36613591-36613962	-	-	1.75735	0.44677	2.14449	OK
CUFF.217	-	-	CUFF.217	-	-	chr1:36748330-36750428	-	-	4.87374	3.8873	5.8691	OK
CUFF.218	-	-	CUFF.218	-	-	chr1:36748330-36750428	-	-	2.01538	1.57635	2.45979	OK
CUFF.219	-	-	CUFF.219	-	-	chr1:36754957-36766857	-	-	26.9939	25.6045	28.4225	OK
CUFF.208	-	-	CUFF.208	-	-	chr1:34062458-34213746	-	-	8.58947	7.61462	9.56252	OK
CUFF.209	-	-	CUFF.209	-	-	chr1:34217464-34220261	-	-	9.01114	5.55028	8.82999	OK
CUFF.216	-	-	CUFF.216	-	-	chr1:34220741-34307124	-	-	14.1176	13.6609	14.7644	OK
CUFF.220	-	-	CUFF.220	-	-	chr1:34308372-34365107	-	-	27.1025	26.1779	28.2939	OK
CUFF.221	-	-	CUFF.221	-	-	chr1:37084859-37085514	-	-	0.704234	0.253056	1.11345	OK
CUFF.224	-	-	CUFF.224	-	-	chr1:37473929-37486887	-	-	11.6452	10.5791	12.2886	OK
CUFF.222	-	-	CUFF.222	-	-	chr1:36848929-36996471	-	-	15.6157	14.8962	16.3361	OK
CUFF.223	-	-	CUFF.223	-	-	chr1:36853745-36853919	-	-	16.8462	0.952595	4.57246	OK
CUFF.225	-	-	CUFF.225	-	-	chr1:36867852-36868167	-	-	2.94859	0.631434	2.84146	OK
CUFF.226	-	-	CUFF.226	-	-	chr1:37496293-37497567	-	-	0.699684	0.39031	0.988785	OK
CUFF.227	-	-	CUFF.227	-	-	chr1:37497644-37498571	-	-	0.714142	0.357609	1.03706	OK
CUFF.228	-	-	CUFF.228	-	-	chr1:37499226-37500345	-	-	0.496519	0.237	0.740624	OK
CUFF.233	-	-	CUFF.233	-	-	chr1:37487005-37495612	-	-	27.1938	24.8224	29.5941	OK
CUFF.236	-	-	CUFF.236	-	-	chr1:30996512-31007051	-	-	37.7769	37.2107	39.1348	OK
CUFF.229	-	-	CUFF.229	-	-	chr1:37356752-37467572	-	-	7.58721	6.97737	8.19717	OK
CUFF.230	-	-	CUFF.230	-	-	chr1:37463352-37467572	-	-	1.43338	1.14999	1.71677	OK
CUFF.231	-	-	CUFF.231	-	-	chr1:37437173-37439586	-	-	1.23456	0.934199	1.5112	OK
CUFF.232	-	-	CUFF.232	-	-	chr1:37440698-37441458	-	-	1.26678	0.654282	1.74475	OK
CUFF.234	-	-	CUFF.234	-	-	chr1:37450151-37452686	-	-	1.22689	0.941547	1.50386	OK
CUFF.235	-	-	CUFF.235	-	-	chr1:37458529-37458966	-	-	1.4387	0.455153	1.74475	OK
CUFF.237	-	-	CUFF.237	-	-	chr1:37459753-37462206	-	-	1.09589	0.824366	1.36493	OK
CUFF.238	-	-	CUFF.238	-	-	chr1:37462434-37462737	-	-	2.94863	0.656442	2.51636	OK
CUFF.239	-	-	CUFF.239	-	-	chr1:37462825-37463281	-	-	1.94803	0.72698	2.25364	OK
CUFF.242	-	-	CUFF.242	-	-	chr1:37958206-37961694	-	-	0.7325	0.560742	0.90289	OK
CUFF.243	-	-	CUFF.243	-	-	chr1:38040329-38054321	-	-	3.73597	3.34317	4.13407	OK
CUFF.244	-	-	CUFF.244	-	-	chr1:38050239-38052006	-	-	1.50633	1.10689	1.87608	OK
CUFF.245	-	-	CUFF.245	-	-	chr1:38046007-38046764	-	-	0.636709	0.26275	1.00721	OK
CUFF.246	-	-	CUFF.246	-	-	chr1:38047658-38048354	-	-	0.647823	0.238149	1.04785	OK
CUFF.247	-	-	CUFF.247	-	-	chr1:38232332-38233207	-	-	0.479941	0.18943	0.757721	OK
CUFF.248	-	-	CUFF.248	-	-	chr1:38234180-38684042	-	-	2.63074	2.33587	2.94029	OK
CUFF.249	-	-	CUFF.249	-	-	chr1:37889321-37922133	-	-	4.44559	4.06937	4.84127	OK
CUFF.250	-	-	CUFF.250	-	-	chr1:37838348-37840523	-	-	0.549531	0.365797	0.731593	OK
CUFF.240	-	-	CUFF.240	-	-	chr1:36364599-36385236	-	-	3.44215	3.15563	4.70599	OK
CUFF.241	-	-	CUFF.241	-	-	chr1:36364615-36385236	-	-	1.3414	1.39917	28942.1	OK
CUFF.251	-	-	CUFF.251	-	-	chr1:36392561-36426016	-	-	31.1438	29.8935	32.2567	OK
CUFF.257	-	-	CUFF.257	-	-	chr1:39044615-39053992	-	-	27.773	22.3868	33.1519	OK
CUFF.258	-	-	CUFF.258	-	-	chr1:38920711-38954995	-	-	23.6837	22.416	25.0338	OK
CUFF.255	-	-	CUFF.255	-	-	chr1:38850586-38893310	-	-	1.23516	0.946142	1.5228	OK
CUFF.256	-	-	CUFF.256	-	-	chr1:38850586-38855009	-	-	0.937866	0.744609	1.12451	OK
CUFF.262	-	-	CUFF.262	-	-	chr1:39586966-39588267	-	-	0.504654	0.280287	0.713458	OK
CUFF.259	-	-	CUFF.259	-	-	chr1:39250631-39420050	-	-	2.54887	2.23515	2.86496	OK
CUFF.263	-	-	CUFF.263	-	-	chr1:39588881-39590208	-	-	0.754262	0.449665	1.04922	OK
CUFF.264	-	-	CUFF.264	-	-	chr1:39592503-39603627	-	-	5.8517	5.29687	6.40766	OK
CUFF.265	-	-	CUFF.265	-	-	chr1:39593241-39593769	-	-	1.54235	0.627847	1.94632	OK
CUFF.267	-	-	CUFF.267	-	-	chr1:39604482-39634253	-	-	9.87801	9.16435	10.6114	OK
CUFF.266	-	-	CUFF.266	-	-	chr1:39675395-39707768	-	-	1.18968	1.00772	1.37025	OK
CUFF.269	-	-	CUFF.269	-	-	chr1:39722334-39746991	-	-	0.738172	0.324796	1.95905	OK
CUFF.260	-	-	CUFF.260	-	-	chr1:39424784-39426425	-	-	0.580311	0.341353	0.842004	OK
CUFF.261	-	-	CUFF.261	-	-	chr1:39424789-39426985	-	-	0.533542	0.319142	0.744665	OK
CUFF.270	-	-	CUFF.270	-	-	chr1:39427798-39535570	-	-	6.59842	5.9469	7.25199	OK
CUFF.271	-	-	CUFF.271	-	-	chr1:39437628-39442089	-	-	0.880358	0.646509	1.43874	OK
CUFF.274	-	-	CUFF.274	-	-	chr1:40371938-40372949	-	-	0.64158	0.327896	0.950899	OK
CUFF.275	-	-	CUFF.275	-	-	chr1:40359171-40371661	-	-	0.719714	0.383848	1.07483	OK
CUFF.276	-	-	CUFF.276	-	-	chr1:37929058-37942123	-	-	1.586	1.44228	1.73198	OK
CUFF.277	-	-	CUFF.277	-	-	chr1:37945956-37958141	-	-	8.74379	7.80548	9.69194	OK
CUFF.278	-	-	CUFF.278	-	-	chr1:37931695-37950758	-	-	1.40197	1.24666	1.55706	OK
CUFF.280	-	-	CUFF.280	-	-	chr1:37942245-37944625	-	-	0.29818	0.167144	0.417861	OK
CUFF.283	-	-	CUFF.283	-	-	chr1:40828195-40843055	-	-	1.55966	1.30551	1.81439	OK
CUFF.272	-	-	CUFF.272	-	-	chr1:38054712-38110555	-	-	16.0857	14.9208	19.4435	OK
