tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.37	-	-	CUFF.37	-	-	chr1:9932169-9934202	-	-	54.3968	47.5279	61.2873	OK
CUFF.38	-	-	CUFF.38	-	-	chr1:9788233-9888853	-	-	16.5697	15.0798	18.0791	OK
CUFF.39	-	-	CUFF.39	-	-	chr1:9792377-9792564	-	-	77.9333	8.90909	17.1194	OK
CUFF.40	-	-	CUFF.40	-	-	chr1:9889514-9891032	-	-	5.73577	4.49759	6.47738	OK
CUFF.41	-	-	CUFF.41	-	-	chr1:9710497-9738504	-	-	4.29422	3.9833	4.60532	OK
CUFF.42	-	-	CUFF.42	-	-	chr1:11294115-11295172	-	-	0.449702	0.18543	0.710817	OK
CUFF.45	-	-	CUFF.45	-	-	chr1:12884509-12982814	-	-	1.34768	1.02635	1.66859	OK
CUFF.46	-	-	CUFF.46	-	-	chr1:13397276-13397386	-	-	1429.41	1.78182	6.8303	OK
CUFF.43	-	-	CUFF.43	-	-	chr1:12856724-12862347	-	-	0.823021	0.679708	0.964373	OK
CUFF.44	-	-	CUFF.44	-	-	chr1:12862408-12871469	-	-	2.38121	0.889439	2.8023	OK
CUFF.47	-	-	CUFF.47	-	-	chr1:12870500-12871243	-	-	0.585751	0.21983	0.923284	OK
CUFF.48	-	-	CUFF.48	-	-	chr1:13167169-13364150	-	-	5.88854	4.99372	6.78537	OK
CUFF.49	-	-	CUFF.49	-	-	chr1:13615009-13650620	-	-	3.30572	2.79386	3.73269	OK
CUFF.51	-	-	CUFF.51	-	-	chr1:13129242-13165422	-	-	5.91208	5.50229	6.33109	OK
CUFF.50	-	-	CUFF.50	-	-	chr1:10983556-11139968	-	-	17.4097	16.2249	18.6313	OK
CUFF.52	-	-	CUFF.52	-	-	chr1:11143621-11290094	-	-	15.2329	14.4741	16.0715	OK
CUFF.53	-	-	CUFF.53	-	-	chr1:11290266-11293764	-	-	13.204	11.9535	13.8959	OK
CUFF.55	-	-	CUFF.55	-	-	chr1:13554819-13579986	-	-	44.6367	42.8565	46.7307	OK
CUFF.62	-	-	CUFF.62	-	-	chr1:15835114-15835766	-	-	0.699964	0.250511	1.10225	OK
CUFF.63	-	-	CUFF.63	-	-	chr1:15848769-15882765	-	-	0.767365	0.315974	1.21876	OK
CUFF.65	-	-	CUFF.65	-	-	chr1:15795089-15833176	-	-	7.92391	7.06219	8.78556	OK
CUFF.64	-	-	CUFF.64	-	-	chr1:15845377-15845999	-	-	2.24413	1.49609	3.06698	OK
CUFF.56	-	-	CUFF.56	-	-	chr1:10127656-10179760	-	-	16.6733	15.9008	17.4363	OK
CUFF.57	-	-	CUFF.57	-	-	chr1:10184335-10223154	-	-	12.239	11.2242	13.2589	OK
CUFF.66	-	-	CUFF.66	-	-	chr1:16094711-16095337	-	-	4.81816	2.71353	4.90522	OK
CUFF.54	-	-	CUFF.54	-	-	chr1:10014995-10028345	-	-	58.1823	50.4068	56.27	OK
CUFF.60	-	-	CUFF.60	-	-	chr1:10059493-10060266	-	-	0.778189	0.338077	1.14101	OK
CUFF.61	-	-	CUFF.61	-	-	chr1:10061114-10062616	-	-	0.396955	0.217488	0.565468	OK
CUFF.70	-	-	CUFF.70	-	-	chr1:16655290-16668169	-	-	9.84995	8.78844	10.9124	OK
CUFF.68	-	-	CUFF.68	-	-	chr1:16091457-16092912	-	-	71.7539	60.6859	67.3315	OK
CUFF.69	-	-	CUFF.69	-	-	chr1:16093020-16093452	-	-	140.234	76.3735	90.3627	OK
CUFF.71	-	-	CUFF.71	-	-	chr1:16093557-16094450	-	-	45.825	34.4591	40.7145	OK
CUFF.72	-	-	CUFF.72	-	-	chr1:16560447-16609368	-	-	25.3537	23.4031	27.3233	OK
CUFF.75	-	-	CUFF.75	-	-	chr1:16705501-16706459	-	-	1.14147	0.647878	1.60264	OK
CUFF.74	-	-	CUFF.74	-	-	chr1:16676480-16699935	-	-	3.84226	3.06828	4.63447	OK
CUFF.77	-	-	CUFF.77	-	-	chr1:16631823-16647224	-	-	21.3668	19.9409	22.8477	OK
CUFF.78	-	-	CUFF.78	-	-	chr1:16759055-16760179	-	-	6.02915	4.41756	6.59727	OK
CUFF.67	-	-	CUFF.67	-	-	chr1:16095410-16123803	-	-	3.87277	3.48507	4.26047	OK
CUFF.73	-	-	CUFF.73	-	-	chr1:16112000-16112664	-	-	0.682419	0.245984	1.08233	OK
CUFF.79	-	-	CUFF.79	-	-	chr1:17151776-17153310	-	-	0.411758	0.234246	0.596263	OK
CUFF.80	-	-	CUFF.80	-	-	chr1:17387596-17387859	-	-	11.9459	2.85678	6.21039	OK
CUFF.81	-	-	CUFF.81	-	-	chr1:17389065-17389325	-	-	4.71958	0.753846	3.39231	OK
CUFF.82	-	-	CUFF.82	-	-	chr1:17388071-17388813	-	-	4.8998	3.03774	5.15094	OK
CUFF.76	-	-	CUFF.76	-	-	chr1:16218914-16509307	-	-	9.7294	8.95522	10.5306	OK
CUFF.84	-	-	CUFF.84	-	-	chr1:17757407-17759130	-	-	0.467368	0.284388	0.644612	OK
CUFF.85	-	-	CUFF.85	-	-	chr1:17755355-17757271	-	-	0.981497	0.699026	1.27871	OK
CUFF.86	-	-	CUFF.86	-	-	chr1:17760134-17760722	-	-	0.892294	0.333333	1.27778	OK
CUFF.83	-	-	CUFF.83	-	-	chr1:16987075-17087624	-	-	1.25281	0.961269	1.5453	OK
CUFF.87	-	-	CUFF.87	-	-	chr1:17717507-17755215	-	-	3.20976	2.80405	3.62737	OK
CUFF.89	-	-	CUFF.89	-	-	chr1:19322255-19322505	-	-	12.2877	2.61333	6.92533	OK
CUFF.88	-	-	CUFF.88	-	-	chr1:19321525-19321940	-	-	3.26164	1.18072	3.30602	OK
CUFF.91	-	-	CUFF.91	-	-	chr1:20986398-20991227	-	-	4.8328	4.36322	5.28998	OK
CUFF.93	-	-	CUFF.93	-	-	chr1:21156571-21177950	-	-	0.749759	0.263017	1.20988	OK
CUFF.90	-	-	CUFF.90	-	-	chr1:20941695-20979665	-	-	0.975429	0.688939	1.26493	OK
CUFF.95	-	-	CUFF.95	-	-	chr1:20793085-20810320	-	-	11.2901	10.4483	12.1439	OK
CUFF.94	-	-	CUFF.94	-	-	chr1:20880677-20929720	-	-	2.24863	2.01714	2.48311	OK
CUFF.92	-	-	CUFF.92	-	-	chr1:20991360-21069293	-	-	4.3308	3.62248	5.0422	OK
CUFF.96	-	-	CUFF.96	-	-	chr1:21208675-21273815	-	-	2.67519	1.83038	3.49545	OK
CUFF.97	-	-	CUFF.97	-	-	chr1:21219653-21220243	-	-	0.935902	0.322868	1.53362	OK
CUFF.98	-	-	CUFF.98	-	-	chr1:22278202-22278559	-	-	1.883	0.457516	2.19608	OK
CUFF.99	-	-	CUFF.99	-	-	chr1:21501933-21503162	-	-	73.4353	60.2566	67.0876	OK
CUFF.100	-	-	CUFF.100	-	-	chr1:23298165-23300542	-	-	1.53641	1.19238	1.878	OK
CUFF.101	-	-	CUFF.101	-	-	chr1:23298292-23300542	-	-	0.668137	0.384966	0.954046	OK
CUFF.102	-	-	CUFF.102	-	-	chr1:24002786-24012467	-	-	23.4705	15.2208	19.7719	OK
CUFF.103	-	-	CUFF.103	-	-	chr1:23373324-23389981	-	-	2.7375	2.44764	3.03444	OK
CUFF.104	-	-	CUFF.104	-	-	chr1:24602082-24602248	-	-	52.1102	3.14859	9.249	OK
CUFF.106	-	-	CUFF.106	-	-	chr1:24017932-24107191	-	-	7.41119	6.94215	7.90194	OK
CUFF.105	-	-	CUFF.105	-	-	chr1:23852466-23929069	-	-	33.8641	32.0877	35.8512	OK
CUFF.107	-	-	CUFF.107	-	-	chr1:28047859-28047999	-	-	98.8771	2.1	7	OK
CUFF.108	-	-	CUFF.108	-	-	chr1:28637145-28637590	-	-	42.7571	22.83	29.6569	OK
CUFF.109	-	-	CUFF.109	-	-	chr1:28857074-28857255	-	-	129.642	13.8969	22.7403	OK
CUFF.110	-	-	CUFF.110	-	-	chr1:24684677-24819618	-	-	47.7238	45.4116	50.0171	OK
CUFF.111	-	-	CUFF.111	-	-	chr1:29541842-29542446	-	-	16.163	9.95144	14.1159	OK
CUFF.112	-	-	CUFF.112	-	-	chr1:29794051-29794419	-	-	23.116	9.94203	15.9783	OK
CUFF.113	-	-	CUFF.113	-	-	chr1:31672157-31673671	-	-	5.02162	4.30249	5.75304	OK
CUFF.114	-	-	CUFF.114	-	-	chr1:30859219-30862798	-	-	10.8482	9.79361	11.4913	OK
CUFF.115	-	-	CUFF.115	-	-	chr1:30863011-30930734	-	-	9.97458	9.27764	10.673	OK
CUFF.116	-	-	CUFF.116	-	-	chr1:33158336-33158526	-	-	22.7438	2.23509	6.18947	OK
CUFF.117	-	-	CUFF.117	-	-	chr1:33157729-33157976	-	-	19.9927	4.36437	9.25776	OK
CUFF.118	-	-	CUFF.118	-	-	chr1:33158869-33159094	-	-	39.5892	7.69482	14.083	OK
CUFF.119	-	-	CUFF.119	-	-	chr1:33726737-33727762	-	-	0.46684	0.19122	0.733008	OK
CUFF.120	-	-	CUFF.120	-	-	chr1:33797620-33799227	-	-	0.620389	0.386227	0.853765	OK
CUFF.121	-	-	CUFF.121	-	-	chr1:33776745-33797557	-	-	2.60194	2.10795	3.03599	OK
CUFF.122	-	-	CUFF.122	-	-	chr1:33893040-33893530	-	-	7.60791	3.86667	7.2	OK
CUFF.124	-	-	CUFF.124	-	-	chr1:33908949-33910049	-	-	0.928549	0.534546	1.30667	OK
CUFF.123	-	-	CUFF.123	-	-	chr1:33894412-33894934	-	-	3.24942	1.50192	3.62963	OK
CUFF.125	-	-	CUFF.125	-	-	chr1:33895049-33895289	-	-	11.8728	7.42049	16.8198	OK
CUFF.126	-	-	CUFF.126	-	-	chr1:33895415-33895676	-	-	10.8978	2.50319	6.63346	OK
CUFF.127	-	-	CUFF.127	-	-	chr1:33802345-33814624	-	-	18.2477	16.8436	19.6526	OK
CUFF.128	-	-	CUFF.128	-	-	chr1:33510660-33726634	-	-	9.04095	8.12214	9.97804	OK
CUFF.132	-	-	CUFF.132	-	-	chr1:31004076-31005103	-	-	1.51362	0.922428	2.0039	OK
CUFF.133	-	-	CUFF.133	-	-	chr1:31005229-31006004	-	-	1.88348	1.05376	2.44473	OK
CUFF.129	-	-	CUFF.129	-	-	chr1:34062603-34213695	-	-	2.77512	2.13479	3.41567	OK
CUFF.135	-	-	CUFF.135	-	-	chr1:34217480-34220316	-	-	1.34328	0.657088	1.78353	OK
CUFF.130	-	-	CUFF.130	-	-	chr1:33818388-33871349	-	-	5.93345	5.40269	6.43602	OK
CUFF.131	-	-	CUFF.131	-	-	chr1:33854621-33858211	-	-	1.3581	1.13216	1.59271	OK
CUFF.138	-	-	CUFF.138	-	-	chr1:34529558-34530603	-	-	37.8158	33.6907	42.0399	OK
CUFF.134	-	-	CUFF.134	-	-	chr1:34308542-34365415	-	-	8.19856	7.69198	8.70957	OK
CUFF.136	-	-	CUFF.136	-	-	chr1:34220741-34307081	-	-	3.85341	3.60615	4.10898	OK
CUFF.137	-	-	CUFF.137	-	-	chr1:34239117-34239703	-	-	0.815223	0.278726	1.33788	OK
CUFF.139	-	-	CUFF.139	-	-	chr1:34293799-34294205	-	-	1.77001	0.482759	2.17241	OK
CUFF.140	-	-	CUFF.140	-	-	chr1:34295078-34295644	-	-	1.63024	0.69258	2.13545	OK
CUFF.141	-	-	CUFF.141	-	-	chr1:34493517-34494454	-	-	17.4917	12.8993	16.3856	OK
CUFF.142	-	-	CUFF.142	-	-	chr1:34494571-34495488	-	-	0.736652	0.356234	1.10433	OK
CUFF.143	-	-	CUFF.143	-	-	chr1:34496066-34506178	-	-	5.04733	4.6809	5.41891	OK
CUFF.144	-	-	CUFF.144	-	-	chr1:34859761-34860450	-	-	0.778258	0.28447	1.2327	OK
CUFF.145	-	-	CUFF.145	-	-	chr1:34906801-34936414	-	-	3.71964	3.21425	4.18347	OK
CUFF.146	-	-	CUFF.146	-	-	chr1:35026510-35026708	-	-	91.718	13.1987	21.7778	OK
CUFF.147	-	-	CUFF.147	-	-	chr1:36125438-36163278	-	-	4.33043	3.78569	4.78094	OK
CUFF.148	-	-	CUFF.148	-	-	chr1:36321450-36330302	-	-	7.82875	6.87576	8.78071	OK
CUFF.149	-	-	CUFF.149	-	-	chr1:34870145-34899861	-	-	18.8617	17.984	19.8412	OK
CUFF.151	-	-	CUFF.151	-	-	chr1:36563829-36565513	-	-	2.15789	1.61006	2.67696	OK
CUFF.150	-	-	CUFF.150	-	-	chr1:36522002-36528349	-	-	0.808765	0.292537	1.31642	OK
CUFF.153	-	-	CUFF.153	-	-	chr1:36569322-36584001	-	-	2.9056	2.55486	3.25945	OK
CUFF.152	-	-	CUFF.152	-	-	chr1:36528544-36563669	-	-	1.82397	1.49265	2.14831	OK
CUFF.155	-	-	CUFF.155	-	-	chr1:36615308-36617104	-	-	2.90021	2.25538	3.41945	OK
CUFF.154	-	-	CUFF.154	-	-	chr1:36587067-36593436	-	-	1.93725	1.58303	2.29257	OK
CUFF.156	-	-	CUFF.156	-	-	chr1:36594108-36594694	-	-	1.05979	0.445961	1.61661	OK
CUFF.157	-	-	CUFF.157	-	-	chr1:36594831-36604097	-	-	8.35134	7.00396	9.70302	OK
CUFF.158	-	-	CUFF.158	-	-	chr1:36748323-36750710	-	-	2.91524	2.36755	3.44868	OK
CUFF.159	-	-	CUFF.159	-	-	chr1:36475793-36502153	-	-	2.78141	2.51867	3.04586	OK
CUFF.160	-	-	CUFF.160	-	-	chr1:36605874-36615257	-	-	36.4327	34.853	38.1724	OK
CUFF.161	-	-	CUFF.161	-	-	chr1:36818305-36839664	-	-	15.0697	13.8825	16.256	OK
CUFF.163	-	-	CUFF.163	-	-	chr1:36196904-36301118	-	-	10.3413	9.88347	10.8867	OK
CUFF.164	-	-	CUFF.164	-	-	chr1:37473903-37486884	-	-	7.62198	6.85112	8.37169	OK
CUFF.166	-	-	CUFF.166	-	-	chr1:37487011-37495823	-	-	39.5076	36.7422	42.3154	OK
CUFF.162	-	-	CUFF.162	-	-	chr1:36392579-36426012	-	-	17.9233	17.0492	18.934	OK
CUFF.165	-	-	CUFF.165	-	-	chr1:37356748-37467456	-	-	2.30233	2.02869	2.58003	OK
CUFF.168	-	-	CUFF.168	-	-	chr1:37668544-37776528	-	-	2.48731	2.21048	2.76448	OK
CUFF.169	-	-	CUFF.169	-	-	chr1:37687098-37687856	-	-	0.68449	0.258575	1.0343	OK
CUFF.167	-	-	CUFF.167	-	-	chr1:36849053-36865833	-	-	12.7523	11.8775	13.6621	OK
CUFF.170	-	-	CUFF.170	-	-	chr1:36867176-36996491	-	-	10.4789	9.67601	11.2945	OK
CUFF.171	-	-	CUFF.171	-	-	chr1:37929057-37933070	-	-	0.709215	0.442938	0.974463	OK
CUFF.174	-	-	CUFF.174	-	-	chr1:36754957-36766839	-	-	56.7458	54.9927	59.1923	OK
CUFF.175	-	-	CUFF.175	-	-	chr1:37935783-37947220	-	-	11.1813	9.79485	12.5707	OK
CUFF.172	-	-	CUFF.172	-	-	chr1:37872392-37921887	-	-	2.0225	1.52042	2.5256	OK
CUFF.173	-	-	CUFF.173	-	-	chr1:37889333-37891591	-	-	1.00405	0.737821	1.25864	OK
CUFF.176	-	-	CUFF.176	-	-	chr1:37947326-37955070	-	-	61.6	56.8286	66.5132	OK
CUFF.177	-	-	CUFF.177	-	-	chr1:38040273-38045213	-	-	4.23561	3.80891	4.66194	OK
CUFF.178	-	-	CUFF.178	-	-	chr1:38045321-38046900	-	-	0.609414	0.372388	0.827528	OK
CUFF.179	-	-	CUFF.179	-	-	chr1:38047021-38054643	-	-	20.6401	18.2016	23.0782	OK
CUFF.180	-	-	CUFF.180	-	-	chr1:37496225-37597884	-	-	19.9796	19.2765	20.8849	OK
CUFF.181	-	-	CUFF.181	-	-	chr1:39592545-39603637	-	-	7.20551	6.57326	7.83776	OK
CUFF.182	-	-	CUFF.182	-	-	chr1:39044564-39053085	-	-	59.0214	55.0172	63.2014	OK
CUFF.183	-	-	CUFF.183	-	-	chr1:39727254-39777783	-	-	1.03156	0.51578	1.85895	OK
CUFF.184	-	-	CUFF.184	-	-	chr1:39604482-39634246	-	-	10.0764	9.34392	10.8121	OK
CUFF.185	-	-	CUFF.185	-	-	chr1:39427169-39535596	-	-	5.03833	4.63341	5.44576	OK
CUFF.190	-	-	CUFF.190	-	-	chr1:40281882-40369895	-	-	13.2407	11.36	14.131	OK
CUFF.188	-	-	CUFF.188	-	-	chr1:40381392-40427995	-	-	2.62404	2.00596	3.23087	OK
CUFF.189	-	-	CUFF.189	-	-	chr1:40422940-40423420	-	-	2.10471	0.816667	2.51806	OK
CUFF.191	-	-	CUFF.191	-	-	chr1:40423550-40424371	-	-	2.56939	1.55177	2.98417	OK
CUFF.192	-	-	CUFF.192	-	-	chr1:40606679-40608101	-	-	0.422634	0.229723	0.597281	OK
CUFF.193	-	-	CUFF.193	-	-	chr1:40825201-40826072	-	-	1.00045	0.525067	1.42518	OK
CUFF.197	-	-	CUFF.197	-	-	chr1:40894704-40913895	-	-	1.3185	1.05069	1.5869	OK
CUFF.196	-	-	CUFF.196	-	-	chr1:40828727-40847508	-	-	2.57811	2.02491	4.03301	OK
CUFF.194	-	-	CUFF.194	-	-	chr1:40822427-40825041	-	-	1.05075	0.505155	1.55756	OK
CUFF.195	-	-	CUFF.195	-	-	chr1:40738380-40820446	-	-	1.18171	0.866853	1.49038	OK
CUFF.200	-	-	CUFF.200	-	-	chr1:42705075-42751638	-	-	4.16222	2.60139	5.72305	OK
CUFF.204	-	-	CUFF.204	-	-	chr1:43179957-43210054	-	-	1.07447	0.663643	1.4853	OK
CUFF.187	-	-	CUFF.187	-	-	chr1:38054965-38078661	-	-	20.9206	16.8828	20.7788	OK
CUFF.198	-	-	CUFF.198	-	-	chr1:38079006-38111139	-	-	11.4778	10.8376	12.0995	OK
CUFF.199	-	-	CUFF.199	-	-	chr1:38108460-38186504	-	-	6.1062	5.57717	6.67455	OK
CUFF.205	-	-	CUFF.205	-	-	chr1:43155586-43173035	-	-	2.66308	2.28818	3.02717	OK
CUFF.202	-	-	CUFF.202	-	-	chr1:42908116-42944633	-	-	17.5967	9.84475	14.6393	OK
CUFF.203	-	-	CUFF.203	-	-	chr1:42944732-42962463	-	-	12.3336	10.7361	13.9721	OK
CUFF.206	-	-	CUFF.206	-	-	chr1:36364606-36385573	-	-	12.3452	11.8353	12.9508	OK
CUFF.208	-	-	CUFF.208	-	-	chr1:43787681-43799612	-	-	1.07153	0.57243	1.52648	OK
CUFF.207	-	-	CUFF.207	-	-	chr1:43104111-43149301	-	-	10.5929	9.92487	11.285	OK
CUFF.212	-	-	CUFF.212	-	-	chr1:43990329-43990725	-	-	2.31552	1.08058	3.55046	OK
CUFF.211	-	-	CUFF.211	-	-	chr1:43944835-43945708	-	-	22.8248	16.6514	21.1042	OK
CUFF.213	-	-	CUFF.213	-	-	chr1:43945833-43945970	-	-	177.027	3.57664	10.0146	OK
CUFF.214	-	-	CUFF.214	-	-	chr1:43803487-43804548	-	-	0.410344	0.184731	0.615771	OK
CUFF.215	-	-	CUFF.215	-	-	chr1:43806737-43884630	-	-	13.7264	11.4999	14.4913	OK
CUFF.209	-	-	CUFF.209	-	-	chr1:43502635-43626045	-	-	9.35282	8.26128	10.4497	OK
CUFF.216	-	-	CUFF.216	-	-	chr1:43611531-43612398	-	-	1.10216	0.565167	1.58247	OK
CUFF.217	-	-	CUFF.217	-	-	chr1:43612622-43613654	-	-	1.15745	0.664729	1.58269	OK
CUFF.218	-	-	CUFF.218	-	-	chr1:43616017-43617585	-	-	1.13402	0.770833	1.45833	OK
CUFF.220	-	-	CUFF.220	-	-	chr1:43622954-43623473	-	-	1.76162	0.692357	2.20295	OK
CUFF.221	-	-	CUFF.221	-	-	chr1:43624006-43624539	-	-	1.22115	0.490307	1.77736	OK
CUFF.222	-	-	CUFF.222	-	-	chr1:43624883-43625209	-	-	2.27383	0.501023	2.40491	OK
CUFF.223	-	-	CUFF.223	-	-	chr1:44135761-44159301	-	-	16.8541	15.2301	18.4796	OK
CUFF.224	-	-	CUFF.224	-	-	chr1:44204578-44237939	-	-	9.09562	8.38432	9.81448	OK
CUFF.225	-	-	CUFF.225	-	-	chr1:39957873-40084896	-	-	48.0384	46.8874	49.8075	OK
CUFF.226	-	-	CUFF.226	-	-	chr1:44520780-44520943	-	-	297.65	21.2434	33.0675	OK
CUFF.227	-	-	CUFF.227	-	-	chr1:43990826-44059022	-	-	21.8206	20.8909	23.1069	OK
CUFF.228	-	-	CUFF.228	-	-	chr1:44852479-44853637	-	-	4.46666	3.2441	5.21877	OK
CUFF.229	-	-	CUFF.229	-	-	chr1:44608424-44746059	-	-	9.05971	3.5	6.73077	OK
CUFF.231	-	-	CUFF.231	-	-	chr1:44765462-44852245	-	-	8.06565	6.19763	8.59921	OK
CUFF.230	-	-	CUFF.230	-	-	chr1:44163803-44177075	-	-	11.8445	10.8824	12.7932	OK
CUFF.232	-	-	CUFF.232	-	-	chr1:44176333-44201491	-	-	4.74937	4.24613	5.25156	OK
CUFF.233	-	-	CUFF.233	-	-	chr1:44179872-44180406	-	-	0.936658	0.305868	1.46817	OK
CUFF.234	-	-	CUFF.234	-	-	chr1:45368481-45401693	-	-	3.28607	2.60971	5.90325	OK
CUFF.235	-	-	CUFF.235	-	-	chr1:45401803-45405728	-	-	5.22842	3.76697	5.67988	OK
CUFF.236	-	-	CUFF.236	-	-	chr1:45912865-45913074	-	-	14.858	1.8756	5.7831	OK
CUFF.237	-	-	CUFF.237	-	-	chr1:45431225-45494339	-	-	3.6867	3.34161	4.03755	OK
CUFF.238	-	-	CUFF.238	-	-	chr1:45499492-45560030	-	-	5.95113	3.28897	5.85324	OK
CUFF.239	-	-	CUFF.239	-	-	chr1:45851908-45880197	-	-	7.43026	6.72125	8.15055	OK
CUFF.240	-	-	CUFF.240	-	-	chr1:45861700-45862004	-	-	2.92353	0.644737	2.47149	OK
CUFF.241	-	-	CUFF.241	-	-	chr1:46429936-46430478	-	-	15.3072	8.85978	13.0787	OK
CUFF.242	-	-	CUFF.242	-	-	chr1:46471326-46471440	-	-	943.321	2.57895	8.59649	OK
CUFF.243	-	-	CUFF.243	-	-	chr1:46860163-46860910	-	-	0.697895	0.262383	1.04953	OK
CUFF.244	-	-	CUFF.244	-	-	chr1:49612312-49612783	-	-	17.0227	8.94692	13.5244	OK
CUFF.245	-	-	CUFF.245	-	-	chr1:51360684-51361449	-	-	0.619873	0.256209	0.982135	OK
CUFF.246	-	-	CUFF.246	-	-	chr1:51365276-51366837	-	-	0.498659	0.292975	0.690583	OK
CUFF.247	-	-	CUFF.247	-	-	chr1:51520507-51521133	-	-	0.741255	0.260916	1.20021	OK
CUFF.248	-	-	CUFF.248	-	-	chr1:51522120-51522921	-	-	0.901971	0.448606	1.34582	OK
CUFF.249	-	-	CUFF.249	-	-	chr1:51523520-51524158	-	-	0.79377	0.30721	1.17764	OK
CUFF.250	-	-	CUFF.250	-	-	chr1:51524221-51525546	-	-	0.745233	0.443774	1.03547	OK
CUFF.251	-	-	CUFF.251	-	-	chr1:51525632-51535226	-	-	1.5155	1.16605	1.86615	OK
CUFF.252	-	-	CUFF.252	-	-	chr1:51769679-51770075	-	-	1.89101	0.577441	2.39226	OK
CUFF.253	-	-	CUFF.253	-	-	chr1:51770162-51771014	-	-	0.596518	0.268388	0.920188	OK
CUFF.254	-	-	CUFF.254	-	-	chr1:51772463-51773080	-	-	0.826069	0.264722	1.27066	OK
