tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.51	-	-	CUFF.51	-	-	chr1:16560453-16609410	-	-	5.6685	4.81051	6.52916	OK
CUFF.52	-	-	CUFF.52	-	-	chr1:16655306-16668284	-	-	3.9605	3.05681	4.49397	OK
CUFF.53	-	-	CUFF.53	-	-	chr1:16631821-16632780	-	-	4.9128	3.35672	5.59454	OK
CUFF.54	-	-	CUFF.54	-	-	chr1:16633404-16647113	-	-	26.8666	22.4171	31.4322	OK
CUFF.55	-	-	CUFF.55	-	-	chr1:16678527-16699781	-	-	3.95619	2.30276	4.44851	OK
CUFF.59	-	-	CUFF.59	-	-	chr1:16705485-16706413	-	-	0.943967	0.478463	1.35564	OK
CUFF.57	-	-	CUFF.57	-	-	chr1:16091390-16092468	-	-	21.4793	19.2707	23.6955	OK
CUFF.58	-	-	CUFF.58	-	-	chr1:16091826-16092911	-	-	105.282	97.1619	113.497	OK
CUFF.60	-	-	CUFF.60	-	-	chr1:16093038-16093765	-	-	61.311	43.3631	53.2368	OK
CUFF.61	-	-	CUFF.61	-	-	chr1:16759205-16760179	-	-	5.38112	3.72291	5.85028	OK
CUFF.62	-	-	CUFF.62	-	-	chr1:17387594-17387850	-	-	8.67442	1.73443	5.34782	OK
CUFF.63	-	-	CUFF.63	-	-	chr1:17388070-17388788	-	-	2.0066	1.08221	2.57668	OK
CUFF.56	-	-	CUFF.56	-	-	chr1:16219415-16509306	-	-	5.56804	4.84944	6.29002	OK
CUFF.64	-	-	CUFF.64	-	-	chr1:19322255-19322661	-	-	4.96605	1.91385	4.55679	OK
CUFF.65	-	-	CUFF.65	-	-	chr1:20927954-20929231	-	-	0.74425	0.434626	1.0431	OK
CUFF.66	-	-	CUFF.66	-	-	chr1:20925889-20927869	-	-	0.885513	0.597998	1.15862	OK
CUFF.67	-	-	CUFF.67	-	-	chr1:20880712-20925770	-	-	0.638087	0.358164	0.909186	OK
CUFF.68	-	-	CUFF.68	-	-	chr1:20986598-20991246	-	-	1.16852	0.963239	1.36923	OK
CUFF.69	-	-	CUFF.69	-	-	chr1:20993050-21027534	-	-	3.81205	2.61651	5.00557	OK
CUFF.70	-	-	CUFF.70	-	-	chr1:21215647-21220176	-	-	1.48737	0.691313	2.32895	OK
CUFF.71	-	-	CUFF.71	-	-	chr1:20793085-20810343	-	-	17.9393	16.7532	19.1388	OK
CUFF.72	-	-	CUFF.72	-	-	chr1:21501985-21503161	-	-	17.0516	15.393	18.7102	OK
CUFF.73	-	-	CUFF.73	-	-	chr1:21851574-21852323	-	-	2.68147	1.53142	3.30985	OK
CUFF.74	-	-	CUFF.74	-	-	chr1:22276113-22276818	-	-	2.26935	1.20713	2.83413	OK
CUFF.75	-	-	CUFF.75	-	-	chr1:22540577-22545155	-	-	1.26923	0.416523	1.87435	OK
CUFF.76	-	-	CUFF.76	-	-	chr1:22276955-22283005	-	-	1.32438	0.981555	1.68267	OK
CUFF.78	-	-	CUFF.78	-	-	chr1:22810230-22811744	-	-	1.75169	1.22197	2.27286	OK
CUFF.77	-	-	CUFF.77	-	-	chr1:22286942-22394599	-	-	1.18493	0.62068	1.74919	OK
CUFF.79	-	-	CUFF.79	-	-	chr1:24002788-24012462	-	-	8.28099	4.97981	8.22247	OK
CUFF.80	-	-	CUFF.80	-	-	chr1:24060874-24062738	-	-	4.82462	0.737074	3.53796	OK
CUFF.83	-	-	CUFF.83	-	-	chr1:23852466-23929203	-	-	9.20832	8.33052	10.1033	OK
CUFF.81	-	-	CUFF.81	-	-	chr1:24036123-24036744	-	-	1.09881	0.476665	1.48958	OK
CUFF.82	-	-	CUFF.82	-	-	chr1:24019027-24035786	-	-	1.79755	1.33075	2.27211	OK
CUFF.84	-	-	CUFF.84	-	-	chr1:23373273-23389991	-	-	6.05993	5.55638	6.56349	OK
CUFF.85	-	-	CUFF.85	-	-	chr1:24821492-24823127	-	-	4.1799	3.23618	4.75244	OK
CUFF.86	-	-	CUFF.86	-	-	chr1:25407024-25407320	-	-	3.15522	0.625019	3.00009	OK
CUFF.87	-	-	CUFF.87	-	-	chr1:25789932-25790285	-	-	2.80302	0.838552	3.03975	OK
CUFF.88	-	-	CUFF.88	-	-	chr1:25865186-25866299	-	-	2.02963	1.32978	2.59307	OK
CUFF.89	-	-	CUFF.89	-	-	chr1:24684906-24821438	-	-	11.6242	10.8426	12.4213	OK
CUFF.90	-	-	CUFF.90	-	-	chr1:28637208-28637582	-	-	6.54991	2.47334	5.73814	OK
CUFF.91	-	-	CUFF.91	-	-	chr1:29541842-29542304	-	-	12.6632	6.40712	10.5717	OK
CUFF.92	-	-	CUFF.92	-	-	chr1:29794054-29794419	-	-	11.2046	4.46041	8.6167	OK
CUFF.93	-	-	CUFF.93	-	-	chr1:30826727-30826929	-	-	29.7071	3.84665	9.15869	OK
CUFF.94	-	-	CUFF.94	-	-	chr1:32734469-32734892	-	-	1.57808	0.524839	2.09935	OK
CUFF.96	-	-	CUFF.96	-	-	chr1:33158338-33158529	-	-	21.1741	2.13095	6.58659	OK
CUFF.97	-	-	CUFF.97	-	-	chr1:33157731-33157976	-	-	10.126	1.8123	5.58792	OK
CUFF.98	-	-	CUFF.98	-	-	chr1:33158872-33159095	-	-	35.7187	6.63697	13.4399	OK
CUFF.99	-	-	CUFF.99	-	-	chr1:31672156-31673530	-	-	15.9123	14.4493	17.4013	OK
CUFF.100	-	-	CUFF.100	-	-	chr1:33781798-33796936	-	-	0.420965	0.179327	0.657532	OK
CUFF.101	-	-	CUFF.101	-	-	chr1:33797017-33797420	-	-	2.01308	0.550885	2.47898	OK
CUFF.95	-	-	CUFF.95	-	-	chr1:30859817-30930706	-	-	3.22358	2.87588	3.57631	OK
CUFF.102	-	-	CUFF.102	-	-	chr1:33802417-33814583	-	-	2.86737	2.33188	3.40465	OK
CUFF.103	-	-	CUFF.103	-	-	chr1:33510706-33726609	-	-	6.14902	5.2153	7.08532	OK
CUFF.105	-	-	CUFF.105	-	-	chr1:33893027-33893537	-	-	6.56543	3.33736	6.23941	OK
CUFF.104	-	-	CUFF.104	-	-	chr1:33894419-33894897	-	-	1.63071	0.619266	2.24484	OK
CUFF.106	-	-	CUFF.106	-	-	chr1:33908904-33964594	-	-	3.61277	3.0992	4.12692	OK
CUFF.112	-	-	CUFF.112	-	-	chr1:34489938-34490512	-	-	1.04153	0.386771	1.48262	OK
CUFF.113	-	-	CUFF.113	-	-	chr1:34490723-34491443	-	-	2.41273	1.28476	2.92926	OK
CUFF.107	-	-	CUFF.107	-	-	chr1:33818393-33871436	-	-	4.78963	4.29806	5.28085	OK
CUFF.109	-	-	CUFF.109	-	-	chr1:33849874-33850720	-	-	0.558295	0.218683	0.874731	OK
CUFF.114	-	-	CUFF.114	-	-	chr1:33854726-33856865	-	-	0.737846	0.501652	0.968706	OK
CUFF.108	-	-	CUFF.108	-	-	chr1:34068483-34213745	-	-	3.0841	2.23741	3.69172	OK
CUFF.110	-	-	CUFF.110	-	-	chr1:34088252-34089440	-	-	2.3937	1.61958	2.9277	OK
CUFF.111	-	-	CUFF.111	-	-	chr1:34089550-34090633	-	-	1.97394	1.26412	2.39158	OK
CUFF.115	-	-	CUFF.115	-	-	chr1:34217453-34220310	-	-	3.81275	2.21904	4.18004	OK
CUFF.116	-	-	CUFF.116	-	-	chr1:34516628-34520481	-	-	2.05675	1.0228	2.68205	OK
CUFF.117	-	-	CUFF.117	-	-	chr1:34529314-34530498	-	-	79.7214	73.9618	85.5605	OK
CUFF.118	-	-	CUFF.118	-	-	chr1:35026510-35026707	-	-	36.6574	4.50775	10.8937	OK
CUFF.122	-	-	CUFF.122	-	-	chr1:34493629-34495741	-	-	27.064	20.1747	25.3879	OK
CUFF.123	-	-	CUFF.123	-	-	chr1:34495670-34506364	-	-	10.7529	10.147	11.3802	OK
CUFF.125	-	-	CUFF.125	-	-	chr1:34906802-34933796	-	-	53.8789	49.2853	58.5351	OK
CUFF.119	-	-	CUFF.119	-	-	chr1:34220741-34306964	-	-	5.59241	5.17478	6.01142	OK
CUFF.120	-	-	CUFF.120	-	-	chr1:34235504-34236414	-	-	0.967347	0.487927	1.38246	OK
CUFF.121	-	-	CUFF.121	-	-	chr1:34238669-34240211	-	-	1.85176	1.31975	2.35156	OK
CUFF.124	-	-	CUFF.124	-	-	chr1:34246666-34247063	-	-	1.72378	0.466009	2.23684	OK
CUFF.126	-	-	CUFF.126	-	-	chr1:34308540-34352319	-	-	13.2619	12.4359	14.1238	OK
CUFF.127	-	-	CUFF.127	-	-	chr1:34353768-34355063	-	-	0.698918	0.400012	0.971458	OK
CUFF.128	-	-	CUFF.128	-	-	chr1:34355632-34356344	-	-	0.979695	0.415743	1.50707	OK
CUFF.129	-	-	CUFF.129	-	-	chr1:34356504-34365459	-	-	17.4931	16.1379	18.8526	OK
CUFF.130	-	-	CUFF.130	-	-	chr1:34358040-34358410	-	-	2.55643	0.800024	2.90009	OK
CUFF.131	-	-	CUFF.131	-	-	chr1:36200403-36301106	-	-	12.0999	11.3969	12.8277	OK
CUFF.132	-	-	CUFF.132	-	-	chr1:36321448-36330697	-	-	50.3613	48.6466	52.7099	OK
CUFF.133	-	-	CUFF.133	-	-	chr1:36125219-36163287	-	-	61.118	56.8868	61.2299	OK
CUFF.134	-	-	CUFF.134	-	-	chr1:36522412-36528344	-	-	8.30749	1.88633	6.1339	OK
CUFF.136	-	-	CUFF.136	-	-	chr1:36392573-36425983	-	-	13.5218	12.6566	14.3897	OK
CUFF.135	-	-	CUFF.135	-	-	chr1:36587045-36604069	-	-	4.0982	3.26523	4.93533	OK
CUFF.137	-	-	CUFF.137	-	-	chr1:36595102-36595838	-	-	1.80737	0.955192	2.36284	OK
CUFF.139	-	-	CUFF.139	-	-	chr1:36615330-36617007	-	-	2.08073	1.54447	2.58147	OK
CUFF.140	-	-	CUFF.140	-	-	chr1:36475644-36502097	-	-	10.7974	10.1846	11.4265	OK
CUFF.141	-	-	CUFF.141	-	-	chr1:36619576-36646204	-	-	0.928096	0.472721	1.37519	OK
CUFF.138	-	-	CUFF.138	-	-	chr1:36528565-36584348	-	-	8.70727	8.11052	9.30248	OK
CUFF.142	-	-	CUFF.142	-	-	chr1:36568740-36569103	-	-	4.28516	1.42704	3.8734	OK
CUFF.143	-	-	CUFF.143	-	-	chr1:36664886-36665708	-	-	0.810981	0.360108	1.21537	OK
CUFF.144	-	-	CUFF.144	-	-	chr1:36748314-36750590	-	-	2.48882	1.91164	3.06951	OK
CUFF.145	-	-	CUFF.145	-	-	chr1:36748314-36749163	-	-	2.77759	1.6997	3.3994	OK
CUFF.146	-	-	CUFF.146	-	-	chr1:36605785-36615266	-	-	22.273	20.9615	23.5858	OK
CUFF.147	-	-	CUFF.147	-	-	chr1:36837768-36839660	-	-	0.77489	0.178821	1.43057	OK
CUFF.148	-	-	CUFF.148	-	-	chr1:36364337-36380324	-	-	12.5629	11.7781	13.353	OK
CUFF.149	-	-	CUFF.149	-	-	chr1:31003756-31004140	-	-	2.19951	0.578143	2.60164	OK
CUFF.150	-	-	CUFF.150	-	-	chr1:31005199-31005457	-	-	4.46878	0.717076	3.44197	OK
CUFF.151	-	-	CUFF.151	-	-	chr1:37487032-37495815	-	-	13.7731	12.2025	15.3475	OK
CUFF.152	-	-	CUFF.152	-	-	chr1:37473932-37486903	-	-	18.14	16.5991	18.7722	OK
CUFF.153	-	-	CUFF.153	-	-	chr1:36849084-36996466	-	-	7.40909	6.92581	7.92392	OK
CUFF.155	-	-	CUFF.155	-	-	chr1:37668630-37681693	-	-	2.12627	1.48825	2.74872	OK
CUFF.156	-	-	CUFF.156	-	-	chr1:37681797-37688328	-	-	1.13348	0.745489	1.51583	OK
CUFF.157	-	-	CUFF.157	-	-	chr1:37889662-37890533	-	-	0.645601	0.254887	1.01955	OK
CUFF.158	-	-	CUFF.158	-	-	chr1:37891960-37897488	-	-	1.15358	0.414192	1.58773	OK
CUFF.154	-	-	CUFF.154	-	-	chr1:37356772-37467488	-	-	3.51652	3.15447	3.88253	OK
CUFF.159	-	-	CUFF.159	-	-	chr1:37464158-37464916	-	-	0.836908	0.390513	1.22035	OK
CUFF.160	-	-	CUFF.160	-	-	chr1:37935783-37947256	-	-	1.55911	1.00229	2.11594	OK
CUFF.161	-	-	CUFF.161	-	-	chr1:38040958-38041382	-	-	1.53328	0.436334	2.0944	OK
CUFF.163	-	-	CUFF.163	-	-	chr1:37947386-37955151	-	-	32.8141	29.3676	36.2627	OK
CUFF.166	-	-	CUFF.166	-	-	chr1:38266397-38267463	-	-	0.461072	0.208261	0.694205	OK
CUFF.165	-	-	CUFF.165	-	-	chr1:36754957-36766857	-	-	63.0186	61.3506	65.7347	OK
CUFF.162	-	-	CUFF.162	-	-	chr1:38042111-38044626	-	-	2.87218	2.33924	3.36909	OK
CUFF.164	-	-	CUFF.164	-	-	chr1:38047051-38054074	-	-	11.2877	9.11731	13.458	OK
CUFF.169	-	-	CUFF.169	-	-	chr1:38850564-38851291	-	-	0.764876	0.27737	1.22043	OK
CUFF.174	-	-	CUFF.174	-	-	chr1:39044642-39053206	-	-	34.4228	31.3847	37.5724	OK
CUFF.175	-	-	CUFF.175	-	-	chr1:39372005-39372683	-	-	1.42096	0.654887	2.01924	OK
CUFF.176	-	-	CUFF.176	-	-	chr1:38920715-38954988	-	-	12.719	11.7415	13.7025	OK
CUFF.167	-	-	CUFF.167	-	-	chr1:34850106-34874201	-	-	36.389	35.4882	37.2892	OK
CUFF.168	-	-	CUFF.168	-	-	chr1:34874117-34899822	-	-	48.6336	37.4648	44.3507	OK
CUFF.181	-	-	CUFF.181	-	-	chr1:39592520-39603641	-	-	3.25681	2.76558	3.72201	OK
CUFF.179	-	-	CUFF.179	-	-	chr1:39604481-39607945	-	-	2.79975	1.79787	3.76481	OK
CUFF.180	-	-	CUFF.180	-	-	chr1:39606791-39607945	-	-	0.474046	0.152464	0.762319	OK
CUFF.170	-	-	CUFF.170	-	-	chr1:38054881-38076313	-	-	8.3275	6.1389	8.68839	OK
CUFF.172	-	-	CUFF.172	-	-	chr1:38078155-38110436	-	-	4.75532	4.35307	5.15613	OK
CUFF.173	-	-	CUFF.173	-	-	chr1:38108283-38186459	-	-	2.08627	1.80492	2.38656	OK
CUFF.183	-	-	CUFF.183	-	-	chr1:39608689-39634245	-	-	15.3332	13.9802	16.7003	OK
CUFF.171	-	-	CUFF.171	-	-	chr1:37496209-37498595	-	-	35.3423	31.4649	35.1092	OK
CUFF.182	-	-	CUFF.182	-	-	chr1:37498703-37597879	-	-	18.0645	17.1069	19.0901	OK
CUFF.187	-	-	CUFF.187	-	-	chr1:40141599-40182062	-	-	5.05101	4.17574	5.9405	OK
CUFF.189	-	-	CUFF.189	-	-	chr1:40520365-40521353	-	-	0.873587	0.449406	1.27332	OK
CUFF.190	-	-	CUFF.190	-	-	chr1:40521417-40522236	-	-	0.873008	0.406606	1.31017	OK
CUFF.193	-	-	CUFF.193	-	-	chr1:40381428-40424344	-	-	3.99205	3.54479	4.43951	OK
CUFF.191	-	-	CUFF.191	-	-	chr1:40461712-40503021	-	-	1.4187	0.518707	13.0682	OK
CUFF.196	-	-	CUFF.196	-	-	chr1:40503381-40520041	-	-	1.08715	0.76554	1.39368	OK
CUFF.184	-	-	CUFF.184	-	-	chr1:39424769-39425249	-	-	5.71941	3.03758	8.45449	OK
CUFF.185	-	-	CUFF.185	-	-	chr1:39424772-39425249	-	-	6.48487	4.65697	8.43289	OK
CUFF.186	-	-	CUFF.186	-	-	chr1:39426730-39433966	-	-	4.53978	4.0732	5.01671	OK
CUFF.188	-	-	CUFF.188	-	-	chr1:39431146-39432087	-	-	1.17192	0.629137	1.57284	OK
CUFF.192	-	-	CUFF.192	-	-	chr1:39436317-39535583	-	-	5.94532	5.13494	6.77635	OK
CUFF.195	-	-	CUFF.195	-	-	chr1:39440347-39441178	-	-	0.913957	0.44526	1.38031	OK
CUFF.197	-	-	CUFF.197	-	-	chr1:42754630-42755494	-	-	1.30448	0.685206	1.71302	OK
CUFF.198	-	-	CUFF.198	-	-	chr1:42755566-42756915	-	-	1.20612	0.768	1.61828	OK
CUFF.199	-	-	CUFF.199	-	-	chr1:42705047-42751677	-	-	7.90047	5.93719	9.86704	OK
CUFF.200	-	-	CUFF.200	-	-	chr1:43019596-43020008	-	-	1.6126	0.449043	2.15541	OK
CUFF.202	-	-	CUFF.202	-	-	chr1:43180021-43185267	-	-	1.06862	0.443127	1.60634	OK
CUFF.201	-	-	CUFF.201	-	-	chr1:42908113-42962518	-	-	8.94121	7.00677	9.45914	OK
CUFF.203	-	-	CUFF.203	-	-	chr1:42953178-42953506	-	-	2.75931	0.67685	2.59459	OK
CUFF.204	-	-	CUFF.204	-	-	chr1:43155584-43172720	-	-	1.39946	1.1433	1.65982	OK
CUFF.205	-	-	CUFF.205	-	-	chr1:43944822-43944951	-	-	363.553	3.44197	10.6127	OK
CUFF.206	-	-	CUFF.206	-	-	chr1:43945059-43945451	-	-	61.5715	30.1106	39.1721	OK
CUFF.207	-	-	CUFF.207	-	-	chr1:43806701-43837015	-	-	5.86476	4.8324	6.90712	OK
CUFF.208	-	-	CUFF.208	-	-	chr1:43862210-43884620	-	-	7.9943	1.78816	4.95182	OK
CUFF.210	-	-	CUFF.210	-	-	chr1:44163585-44176215	-	-	1.92359	1.5869	2.25981	OK
CUFF.211	-	-	CUFF.211	-	-	chr1:44183186-44201310	-	-	1.91946	1.57916	2.25961	OK
CUFF.209	-	-	CUFF.209	-	-	chr1:44143567-44148436	-	-	4.63406	3.54706	5.72107	OK
CUFF.212	-	-	CUFF.212	-	-	chr1:44150105-44159246	-	-	1.53661	0.41516	52.5294	OK
CUFF.213	-	-	CUFF.213	-	-	chr1:43990705-44059844	-	-	5.73846	5.2526	6.22526	OK
CUFF.215	-	-	CUFF.215	-	-	chr1:43104126-43149311	-	-	23.1752	22.0093	24.3399	OK
CUFF.216	-	-	CUFF.216	-	-	chr1:43106890-43107224	-	-	5.31147	1.66173	4.43127	OK
CUFF.217	-	-	CUFF.217	-	-	chr1:44520780-44520973	-	-	16.6794	1.53373	5.55975	OK
CUFF.214	-	-	CUFF.214	-	-	chr1:44204772-44236076	-	-	3.66275	3.1863	4.14112	OK
CUFF.218	-	-	CUFF.218	-	-	chr1:44237384-44237939	-	-	6.36921	3.4001	6.53353	OK
CUFF.219	-	-	CUFF.219	-	-	chr1:45390864-45394844	-	-	1.26837	0.569248	1.76467	OK
CUFF.220	-	-	CUFF.220	-	-	chr1:45402690-45406000	-	-	1.24486	0.778667	1.67269	OK
CUFF.221	-	-	CUFF.221	-	-	chr1:45852375-45880458	-	-	3.06961	2.62242	3.51857	OK
CUFF.222	-	-	CUFF.222	-	-	chr1:45964978-45965906	-	-	22.7049	16.8259	21.2916	OK
CUFF.225	-	-	CUFF.225	-	-	chr1:45966022-45982425	-	-	41.1728	39.0208	43.4258	OK
CUFF.224	-	-	CUFF.224	-	-	chr1:46864396-46876274	-	-	5.53716	4.96514	6.11044	OK
CUFF.226	-	-	CUFF.226	-	-	chr1:46877373-46911354	-	-	5.25592	4.32389	5.88812	OK
CUFF.227	-	-	CUFF.227	-	-	chr1:46909785-46911354	-	-	1.26446	0.881137	1.65547	OK
CUFF.228	-	-	CUFF.228	-	-	chr1:46909458-46909699	-	-	5.97326	0.92119	3.53123	OK
CUFF.223	-	-	CUFF.223	-	-	chr1:45914030-45962994	-	-	172.907	122.874	136.776	OK
CUFF.229	-	-	CUFF.229	-	-	chr1:49612422-49612784	-	-	23.6957	10.0169	15.7408	OK
CUFF.230	-	-	CUFF.230	-	-	chr1:51522947-51524645	-	-	0.757243	0.479402	1.02418	OK
CUFF.231	-	-	CUFF.231	-	-	chr1:51524851-51525748	-	-	0.829445	0.412499	1.2375	OK
CUFF.232	-	-	CUFF.232	-	-	chr1:51526451-51535229	-	-	2.17231	1.798	2.5484	OK
CUFF.234	-	-	CUFF.234	-	-	chr1:52216991-52217713	-	-	4.3268	2.5624	4.81732	OK
CUFF.235	-	-	CUFF.235	-	-	chr1:52220317-52221808	-	-	2.4953	1.83641	3.02759	OK
CUFF.236	-	-	CUFF.236	-	-	chr1:52221875-52222435	-	-	2.16039	0.991102	2.64294	OK
CUFF.233	-	-	CUFF.233	-	-	chr1:39957841-40083062	-	-	52.9291	51.8581	55.0308	OK
CUFF.237	-	-	CUFF.237	-	-	chr1:52176301-52216887	-	-	6.86511	6.22874	7.50581	OK
CUFF.238	-	-	CUFF.238	-	-	chr1:52514150-52514721	-	-	2.38542	1.10161	2.98083	OK
CUFF.239	-	-	CUFF.239	-	-	chr1:52707701-52708751	-	-	2.21985	1.44481	2.85437	OK
CUFF.241	-	-	CUFF.241	-	-	chr1:52514777-52557208	-	-	4.54531	4.0313	5.07282	OK
CUFF.242	-	-	CUFF.242	-	-	chr1:52687601-52707610	-	-	2.02217	1.57213	2.47215	OK
CUFF.243	-	-	CUFF.243	-	-	chr1:51806889-51972783	-	-	9.90475	9.20927	10.6127	OK
CUFF.244	-	-	CUFF.244	-	-	chr1:52845732-52874537	-	-	1.49622	1.13726	1.82603	OK
CUFF.240	-	-	CUFF.240	-	-	chr1:52242159-52290051	-	-	4.79528	4.35279	5.23615	OK
CUFF.246	-	-	CUFF.246	-	-	chr1:52262123-52262674	-	-	1.2072	0.402916	1.81312	OK
CUFF.245	-	-	CUFF.245	-	-	chr1:52901889-52970678	-	-	2.28938	1.56865	3.02771	OK
CUFF.247	-	-	CUFF.247	-	-	chr1:52973486-52977691	-	-	2.23851	1.08649	2.65587	OK
CUFF.249	-	-	CUFF.249	-	-	chr1:53353940-53367080	-	-	4.92825	3.95216	5.66611	OK
CUFF.248	-	-	CUFF.248	-	-	chr1:53370502-53377186	-	-	1.04079	0.591502	1.50053	OK
CUFF.250	-	-	CUFF.250	-	-	chr1:53401549-53409539	-	-	8.00412	6.86952	9.13878	OK
