tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.54	-	-	CUFF.54	-	-	chr1:16095398-16123136	-	-	5.26788	4.77054	5.76521	OK
CUFF.64	-	-	CUFF.64	-	-	chr1:17151832-17152651	-	-	0.538791	0.224267	0.822313	OK
CUFF.65	-	-	CUFF.65	-	-	chr1:17152711-17153259	-	-	1.03753	0.335173	1.50828	OK
CUFF.66	-	-	CUFF.66	-	-	chr1:17153370-17154321	-	-	0.566158	0.257518	0.869123	OK
CUFF.68	-	-	CUFF.68	-	-	chr1:17387596-17387865	-	-	11.0813	2.50362	6.25905	OK
CUFF.69	-	-	CUFF.69	-	-	chr1:17388082-17388808	-	-	4.31577	2.57212	4.55392	OK
CUFF.67	-	-	CUFF.67	-	-	chr1:16985086-17087936	-	-	1.05139	0.877986	1.22918	OK
CUFF.62	-	-	CUFF.62	-	-	chr1:16218916-16509306	-	-	9.76638	8.96041	10.5775	OK
CUFF.70	-	-	CUFF.70	-	-	chr1:17756920-17758554	-	-	0.467695	0.28102	0.636979	OK
CUFF.71	-	-	CUFF.71	-	-	chr1:17759864-17760401	-	-	0.89228	0.285032	1.36815	OK
CUFF.72	-	-	CUFF.72	-	-	chr1:17717511-17735496	-	-	3.75335	2.1805	4.18997	OK
CUFF.73	-	-	CUFF.73	-	-	chr1:17735866-17756555	-	-	2.14269	1.80332	2.46307	OK
CUFF.74	-	-	CUFF.74	-	-	chr1:19321530-19322085	-	-	2.28925	1.04799	2.59241	OK
CUFF.75	-	-	CUFF.75	-	-	chr1:19322255-19322945	-	-	2.16021	1.10915	2.52885	OK
CUFF.78	-	-	CUFF.78	-	-	chr1:20941698-20950437	-	-	1.19912	0.56429	1.83394	OK
CUFF.80	-	-	CUFF.80	-	-	chr1:20880663-20929628	-	-	2.45821	2.17494	2.74054	OK
CUFF.82	-	-	CUFF.82	-	-	chr1:20793085-20810370	-	-	10.7664	9.96624	11.6079	OK
CUFF.83	-	-	CUFF.83	-	-	chr1:20986525-20991249	-	-	4.90612	4.42597	5.37208	OK
CUFF.85	-	-	CUFF.85	-	-	chr1:20991349-21069293	-	-	5.14883	4.27318	6.12758	OK
CUFF.84	-	-	CUFF.84	-	-	chr1:21208675-21273802	-	-	4.02284	3.10591	4.94092	OK
CUFF.86	-	-	CUFF.86	-	-	chr1:21262506-21262970	-	-	1.58522	0.527801	1.91328	OK
CUFF.79	-	-	CUFF.79	-	-	chr1:20951254-20980979	-	-	0.916817	0.626119	1.20752	OK
CUFF.87	-	-	CUFF.87	-	-	chr1:21501950-21503162	-	-	67.3603	54.6074	60.8713	OK
CUFF.89	-	-	CUFF.89	-	-	chr1:23298625-23300545	-	-	2.32344	1.80167	2.71048	OK
CUFF.92	-	-	CUFF.92	-	-	chr1:23373320-23389965	-	-	2.48577	2.20961	2.76193	OK
CUFF.93	-	-	CUFF.93	-	-	chr1:24002792-24012462	-	-	20.6168	12.9681	17.2587	OK
CUFF.95	-	-	CUFF.95	-	-	chr1:24602077-24602243	-	-	42.6177	1.84412	6.08561	OK
CUFF.96	-	-	CUFF.96	-	-	chr1:23852548-23929185	-	-	33.1725	31.5259	35.0266	OK
CUFF.97	-	-	CUFF.97	-	-	chr1:24017696-24107177	-	-	9.61586	9.0249	10.2483	OK
CUFF.76	-	-	CUFF.76	-	-	chr1:10014990-10028371	-	-	42.1164	39.7875	44.6342	OK
CUFF.77	-	-	CUFF.77	-	-	chr1:10026897-10127035	-	-	2.53119	2.2745	4.98185	OK
CUFF.88	-	-	CUFF.88	-	-	chr1:10103888-10105032	-	-	0.70893	0.401387	0.990088	OK
CUFF.90	-	-	CUFF.90	-	-	chr1:10127781-10179760	-	-	18.2834	17.4285	19.1329	OK
CUFF.91	-	-	CUFF.91	-	-	chr1:10184330-10223206	-	-	12.5527	11.5922	13.5141	OK
CUFF.98	-	-	CUFF.98	-	-	chr1:28637158-28637591	-	-	39.0662	19.5835	26.2291	OK
CUFF.99	-	-	CUFF.99	-	-	chr1:28857070-28857255	-	-	117.818	11.0867	19.3603	OK
CUFF.100	-	-	CUFF.100	-	-	chr1:29541911-29542461	-	-	16.2064	9.23939	13.4138	OK
CUFF.101	-	-	CUFF.101	-	-	chr1:29794052-29794420	-	-	26.2757	10.8142	16.554	OK
CUFF.103	-	-	CUFF.103	-	-	chr1:30826728-30826931	-	-	11.4695	0.904802	4.07161	OK
CUFF.102	-	-	CUFF.102	-	-	chr1:24684502-24823127	-	-	22.1745	21.5239	23.1724	OK
CUFF.105	-	-	CUFF.105	-	-	chr1:31672152-31673672	-	-	5.18351	4.47879	5.91016	OK
CUFF.104	-	-	CUFF.104	-	-	chr1:30859219-30862785	-	-	10.1679	9.15111	10.7393	OK
CUFF.106	-	-	CUFF.106	-	-	chr1:30863011-30930752	-	-	11.4009	10.6367	12.1859	OK
CUFF.107	-	-	CUFF.107	-	-	chr1:33157729-33157976	-	-	28.9906	6.07292	11.2783	OK
CUFF.108	-	-	CUFF.108	-	-	chr1:33158349-33158528	-	-	20.6178	1.02612	4.61752	OK
CUFF.109	-	-	CUFF.109	-	-	chr1:33158869-33159100	-	-	46.2359	8.48137	15.24	OK
CUFF.110	-	-	CUFF.110	-	-	chr1:33893027-33893822	-	-	3.32788	2.04083	3.7351	OK
CUFF.111	-	-	CUFF.111	-	-	chr1:33895412-33895677	-	-	6.11471	1.15519	3.58108	OK
CUFF.114	-	-	CUFF.114	-	-	chr1:33921366-33964487	-	-	0.748186	0.268138	1.20662	OK
CUFF.112	-	-	CUFF.112	-	-	chr1:33894417-33894941	-	-	2.59656	1.16841	3.0963	OK
CUFF.115	-	-	CUFF.115	-	-	chr1:33895045-33895293	-	-	6.98254	3.25852	10.7066	OK
CUFF.113	-	-	CUFF.113	-	-	chr1:33908962-33920748	-	-	0.983818	0.639425	1.31881	OK
CUFF.116	-	-	CUFF.116	-	-	chr1:33510667-33726633	-	-	8.14858	7.32572	8.97197	OK
CUFF.117	-	-	CUFF.117	-	-	chr1:33818391-33871388	-	-	4.48049	4.10252	4.85687	OK
CUFF.118	-	-	CUFF.118	-	-	chr1:33854683-33858267	-	-	1.29133	1.0746	1.50805	OK
CUFF.126	-	-	CUFF.126	-	-	chr1:34529570-34530563	-	-	31.956	27.9036	36.0084	OK
CUFF.119	-	-	CUFF.119	-	-	chr1:33776624-33797810	-	-	2.29411	1.94716	2.64502	OK
CUFF.120	-	-	CUFF.120	-	-	chr1:33797925-33799507	-	-	0.639604	0.40636	0.870771	OK
CUFF.122	-	-	CUFF.122	-	-	chr1:33802344-33803970	-	-	2.63641	1.93917	3.23822	OK
CUFF.123	-	-	CUFF.123	-	-	chr1:33802436-33814624	-	-	15.7114	14.408	17.033	OK
CUFF.124	-	-	CUFF.124	-	-	chr1:34308538-34365473	-	-	16.371	15.4697	17.2746	OK
CUFF.127	-	-	CUFF.127	-	-	chr1:34354464-34355609	-	-	0.450663	0.213886	0.668394	OK
CUFF.128	-	-	CUFF.128	-	-	chr1:34358028-34358497	-	-	1.22305	0.391631	1.50125	OK
CUFF.121	-	-	CUFF.121	-	-	chr1:34062721-34213738	-	-	3.21717	2.59818	3.83838	OK
CUFF.125	-	-	CUFF.125	-	-	chr1:34217466-34220315	-	-	2.64522	1.46802	3.02239	OK
CUFF.129	-	-	CUFF.129	-	-	chr1:34220741-34306976	-	-	4.11014	3.86954	4.36999	OK
CUFF.130	-	-	CUFF.130	-	-	chr1:34493606-34495721	-	-	16.7654	12.3708	20.1824	OK
CUFF.131	-	-	CUFF.131	-	-	chr1:34496071-34506148	-	-	13.35	11.7129	14.9935	OK
CUFF.132	-	-	CUFF.132	-	-	chr1:35026510-35026708	-	-	96.2064	11.5956	19.326	OK
CUFF.133	-	-	CUFF.133	-	-	chr1:34906811-34936391	-	-	3.63251	3.22447	4.04054	OK
CUFF.134	-	-	CUFF.134	-	-	chr1:36125495-36163266	-	-	4.8053	4.20554	5.3614	OK
CUFF.135	-	-	CUFF.135	-	-	chr1:36321285-36322982	-	-	4.62348	3.64391	5.19528	OK
CUFF.136	-	-	CUFF.136	-	-	chr1:36323063-36330282	-	-	7.17144	4.93275	7.56661	OK
CUFF.137	-	-	CUFF.137	-	-	chr1:36388074-36388610	-	-	1.07386	0.342677	1.54205	OK
CUFF.138	-	-	CUFF.138	-	-	chr1:36475770-36479149	-	-	1.0861	0.869723	1.29553	OK
CUFF.139	-	-	CUFF.139	-	-	chr1:36568640-36569060	-	-	1.34996	0.364434	1.74928	OK
CUFF.142	-	-	CUFF.142	-	-	chr1:36479202-36502094	-	-	3.99348	3.54759	4.43971	OK
CUFF.140	-	-	CUFF.140	-	-	chr1:36528580-36563701	-	-	2.14862	1.78045	2.49116	OK
CUFF.141	-	-	CUFF.141	-	-	chr1:36563829-36565569	-	-	2.2184	1.82171	2.63357	OK
CUFF.143	-	-	CUFF.143	-	-	chr1:36569401-36584968	-	-	2.63992	2.35039	2.93059	OK
CUFF.144	-	-	CUFF.144	-	-	chr1:36605496-36605704	-	-	16.4401	1.7661	5.44548	OK
CUFF.145	-	-	CUFF.145	-	-	chr1:36586857-36604055	-	-	4.14501	3.51969	4.78491	OK
CUFF.146	-	-	CUFF.146	-	-	chr1:36593418-36594353	-	-	0.66101	0.327406	0.982218	OK
CUFF.147	-	-	CUFF.147	-	-	chr1:36392690-36426009	-	-	17.034	16.053	18.03	OK
CUFF.149	-	-	CUFF.149	-	-	chr1:36748321-36750307	-	-	5.17023	4.03488	6.30875	OK
CUFF.150	-	-	CUFF.150	-	-	chr1:36748321-36750412	-	-	1.11283	0.790733	1.42009	OK
CUFF.154	-	-	CUFF.154	-	-	chr1:36818353-36839667	-	-	13.9742	12.2788	14.5222	OK
CUFF.156	-	-	CUFF.156	-	-	chr1:36605792-36617321	-	-	44.9333	43.4509	47.0198	OK
CUFF.157	-	-	CUFF.157	-	-	chr1:36196883-36301124	-	-	10.8129	10.355	11.3684	OK
CUFF.159	-	-	CUFF.159	-	-	chr1:37473967-37486884	-	-	7.66602	6.87966	8.43471	OK
CUFF.148	-	-	CUFF.148	-	-	chr1:34853978-34855224	-	-	0.378296	0.17198	0.565077	OK
CUFF.151	-	-	CUFF.151	-	-	chr1:34859512-34860551	-	-	1.01439	0.589268	1.38478	OK
CUFF.152	-	-	CUFF.152	-	-	chr1:34861780-34869142	-	-	0.878845	0.567137	1.19016	OK
CUFF.153	-	-	CUFF.153	-	-	chr1:34868141-34869142	-	-	0.57234	0.26554	0.910423	OK
CUFF.155	-	-	CUFF.155	-	-	chr1:34870163-34899803	-	-	19.6017	18.9182	20.6087	OK
CUFF.160	-	-	CUFF.160	-	-	chr1:37496193-37498605	-	-	23.0285	20.3322	23.0101	OK
CUFF.158	-	-	CUFF.158	-	-	chr1:37356766-37467526	-	-	3.17675	2.84081	3.51491	OK
CUFF.161	-	-	CUFF.161	-	-	chr1:37487032-37495805	-	-	34.4279	31.9303	36.9779	OK
CUFF.162	-	-	CUFF.162	-	-	chr1:36754960-36766855	-	-	54.5126	53.0458	56.8749	OK
CUFF.163	-	-	CUFF.163	-	-	chr1:37931751-37934270	-	-	0.447669	0.291663	0.595478	OK
CUFF.164	-	-	CUFF.164	-	-	chr1:36849058-36996486	-	-	11.9208	11.3146	12.5668	OK
CUFF.166	-	-	CUFF.166	-	-	chr1:37935597-37947241	-	-	11.3126	9.34562	13.2912	OK
CUFF.165	-	-	CUFF.165	-	-	chr1:37668543-37776526	-	-	3.00864	2.68148	3.33842	OK
CUFF.172	-	-	CUFF.172	-	-	chr1:38235687-38238172	-	-	0.711933	0.307663	1.11528	OK
CUFF.170	-	-	CUFF.170	-	-	chr1:37947304-37957405	-	-	47.0352	43.4173	50.7459	OK
CUFF.169	-	-	CUFF.169	-	-	chr1:38040256-38045422	-	-	3.71959	3.34213	4.08877	OK
CUFF.171	-	-	CUFF.171	-	-	chr1:38045533-38046894	-	-	0.314785	0.134956	0.472345	OK
CUFF.173	-	-	CUFF.173	-	-	chr1:38047044-38054250	-	-	17.6803	15.2518	20.1269	OK
CUFF.174	-	-	CUFF.174	-	-	chr1:38051863-38052127	-	-	4.24956	0.695738	2.66699	OK
CUFF.167	-	-	CUFF.167	-	-	chr1:37839579-37921916	-	-	2.71123	2.23284	3.18869	OK
CUFF.168	-	-	CUFF.168	-	-	chr1:37889543-37890748	-	-	1.38549	0.914563	1.85453	OK
CUFF.175	-	-	CUFF.175	-	-	chr1:37498701-37593252	-	-	21.7725	20.7821	22.8452	OK
CUFF.177	-	-	CUFF.177	-	-	chr1:39044622-39053042	-	-	62.5798	58.0389	67.1857	OK
CUFF.176	-	-	CUFF.176	-	-	chr1:39606633-39607985	-	-	0.872386	0.58159	1.16318	OK
CUFF.178	-	-	CUFF.178	-	-	chr1:39592503-39603656	-	-	6.75266	6.17166	7.33371	OK
CUFF.179	-	-	CUFF.179	-	-	chr1:39608142-39634246	-	-	12.7976	11.8337	13.7703	OK
CUFF.180	-	-	CUFF.180	-	-	chr1:39722163-39746996	-	-	1.23299	0.876832	1.58826	OK
CUFF.183	-	-	CUFF.183	-	-	chr1:40159358-40181979	-	-	1.08278	0.590607	1.57495	OK
CUFF.184	-	-	CUFF.184	-	-	chr1:40423549-40424326	-	-	1.83784	0.984957	2.2457	OK
CUFF.185	-	-	CUFF.185	-	-	chr1:40381416-40423412	-	-	1.56132	1.28143	1.84193	OK
CUFF.181	-	-	CUFF.181	-	-	chr1:39424621-39426341	-	-	2.24815	1.82553	2.68814	OK
CUFF.182	-	-	CUFF.182	-	-	chr1:39426858-39535581	-	-	4.69976	4.32631	5.07709	OK
CUFF.188	-	-	CUFF.188	-	-	chr1:36364595-36385479	-	-	13.4103	12.9112	14.0287	OK
CUFF.190	-	-	CUFF.190	-	-	chr1:40822441-40826115	-	-	1.00675	0.700285	1.30053	OK
CUFF.189	-	-	CUFF.189	-	-	chr1:40738881-40820462	-	-	1.87336	1.39689	2.34856	OK
CUFF.192	-	-	CUFF.192	-	-	chr1:40828547-40847508	-	-	2.76013	2.42175	3.10005	OK
CUFF.191	-	-	CUFF.191	-	-	chr1:40894721-40913705	-	-	1.76974	1.47027	2.08194	OK
CUFF.193	-	-	CUFF.193	-	-	chr1:40281889-40373009	-	-	12.6329	11.9241	13.3872	OK
CUFF.194	-	-	CUFF.194	-	-	chr1:42705082-42751695	-	-	2.87404	1.82435	3.91954	OK
CUFF.186	-	-	CUFF.186	-	-	chr1:38054719-38111129	-	-	13.0095	12.4857	13.5235	OK
CUFF.187	-	-	CUFF.187	-	-	chr1:38109945-38186503	-	-	7.85481	7.21833	8.50954	OK
CUFF.195	-	-	CUFF.195	-	-	chr1:42908107-42962523	-	-	19.6612	17.0349	22.3202	OK
CUFF.197	-	-	CUFF.197	-	-	chr1:43155596-43172947	-	-	2.68325	2.29743	3.06039	OK
CUFF.196	-	-	CUFF.196	-	-	chr1:43180013-43198709	-	-	0.777354	0.419759	1.10936	OK
CUFF.198	-	-	CUFF.198	-	-	chr1:43104075-43149298	-	-	10.25	9.61324	10.8867	OK
CUFF.199	-	-	CUFF.199	-	-	chr1:43153695-43155510	-	-	2.2138	1.08044	2.57248	OK
CUFF.200	-	-	CUFF.200	-	-	chr1:43804093-43805293	-	-	0.669466	0.382656	0.943884	OK
CUFF.201	-	-	CUFF.201	-	-	chr1:43805373-43806366	-	-	0.65134	0.339111	0.955676	OK
CUFF.202	-	-	CUFF.202	-	-	chr1:43944834-43945256	-	-	52.6622	26.1874	33.2965	OK
CUFF.204	-	-	CUFF.204	-	-	chr1:43806453-43854105	-	-	12.4859	11.2655	13.7145	OK
CUFF.205	-	-	CUFF.205	-	-	chr1:43862200-43884613	-	-	19.1803	13.7955	24.8633	OK
CUFF.203	-	-	CUFF.203	-	-	chr1:43502659-43627361	-	-	11.7448	10.8579	12.6512	OK
CUFF.206	-	-	CUFF.206	-	-	chr1:44117181-44117666	-	-	1.0511	0.315592	1.51484	OK
CUFF.207	-	-	CUFF.207	-	-	chr1:44204685-44237697	-	-	8.75724	8.09925	9.42139	OK
CUFF.208	-	-	CUFF.208	-	-	chr1:44520780-44521135	-	-	15.0012	5.69133	10.3479	OK
CUFF.209	-	-	CUFF.209	-	-	chr1:44852453-44853659	-	-	5.74747	4.23904	6.16818	OK
CUFF.210	-	-	CUFF.210	-	-	chr1:44608358-44830226	-	-	6.83364	4.69413	6.80649	OK
CUFF.211	-	-	CUFF.211	-	-	chr1:44830898-44852253	-	-	6.81156	5.59419	8.08063	OK
CUFF.213	-	-	CUFF.213	-	-	chr1:43990812-44059431	-	-	21.838	20.8947	22.9743	OK
CUFF.214	-	-	CUFF.214	-	-	chr1:45368386-45400343	-	-	3.40458	3.02593	3.78004	OK
CUFF.215	-	-	CUFF.215	-	-	chr1:45400816-45405691	-	-	4.46903	3.29855	4.81731	OK
CUFF.216	-	-	CUFF.216	-	-	chr1:45912859-45913073	-	-	20.1215	2.57488	6.29415	OK
CUFF.217	-	-	CUFF.217	-	-	chr1:45431424-45494345	-	-	3.97605	3.64355	4.31973	OK
CUFF.218	-	-	CUFF.218	-	-	chr1:45499493-45560081	-	-	6.16413	3.56183	5.8722	OK
CUFF.221	-	-	CUFF.221	-	-	chr1:45852022-45880458	-	-	12.2131	11.071	13.3533	OK
CUFF.212	-	-	CUFF.212	-	-	chr1:44143494-44159321	-	-	17.5773	16.0288	19.1478	OK
CUFF.219	-	-	CUFF.219	-	-	chr1:44163811-44177120	-	-	11.1198	10.325	11.9171	OK
CUFF.220	-	-	CUFF.220	-	-	chr1:44175008-44199745	-	-	2.93562	2.41249	3.4616	OK
CUFF.222	-	-	CUFF.222	-	-	chr1:46429935-46430477	-	-	16.1312	9.09337	13.5553	OK
CUFF.223	-	-	CUFF.223	-	-	chr1:39957957-40084882	-	-	68.2129	66.8582	70.8055	OK
CUFF.224	-	-	CUFF.224	-	-	chr1:47037445-47038280	-	-	0.477583	0.183308	0.769894	OK
CUFF.225	-	-	CUFF.225	-	-	chr1:49612290-49612784	-	-	15.9205	8.48969	12.2698	OK
CUFF.226	-	-	CUFF.226	-	-	chr1:51362017-51363227	-	-	0.421831	0.202396	0.632489	OK
CUFF.227	-	-	CUFF.227	-	-	chr1:51520832-51521996	-	-	0.568074	0.289293	0.841579	OK
CUFF.228	-	-	CUFF.228	-	-	chr1:51522139-51535226	-	-	1.99352	1.65238	2.3348	OK
CUFF.229	-	-	CUFF.229	-	-	chr1:51345968-51357532	-	-	88.9079	65.6363	74.1004	OK
CUFF.230	-	-	CUFF.230	-	-	chr1:52176301-52216193	-	-	12.8701	11.8916	13.8944	OK
CUFF.231	-	-	CUFF.231	-	-	chr1:52687561-52708770	-	-	2.36149	1.9639	2.75768	OK
CUFF.232	-	-	CUFF.232	-	-	chr1:52713185-52766605	-	-	1.7277	1.43913	2.0168	OK
CUFF.233	-	-	CUFF.233	-	-	chr1:52220422-52290082	-	-	21.2002	20.2742	22.1373	OK
CUFF.234	-	-	CUFF.234	-	-	chr1:52842308-52845652	-	-	3.96506	3.43292	4.36667	OK
CUFF.236	-	-	CUFF.236	-	-	chr1:52845730-52874747	-	-	9.82254	8.95463	10.6921	OK
CUFF.237	-	-	CUFF.237	-	-	chr1:52901888-52977593	-	-	9.21662	8.22191	10.2115	OK
CUFF.238	-	-	CUFF.238	-	-	chr1:53249052-53353841	-	-	2.33867	1.17671	4.33224	OK
CUFF.235	-	-	CUFF.235	-	-	chr1:52514628-52557133	-	-	16.5226	15.4567	17.5901	OK
CUFF.240	-	-	CUFF.240	-	-	chr1:53447791-53448170	-	-	2.27033	0.646173	2.34238	OK
CUFF.241	-	-	CUFF.241	-	-	chr1:53401476-53409564	-	-	20.253	18.9798	21.5819	OK
CUFF.243	-	-	CUFF.243	-	-	chr1:53450673-53451740	-	-	0.468083	0.200831	0.717255	OK
CUFF.244	-	-	CUFF.244	-	-	chr1:53453538-53454697	-	-	1.68029	1.20548	2.15718	OK
CUFF.245	-	-	CUFF.245	-	-	chr1:53450673-53458228	-	-	1.01107	0.673469	1.35183	OK
CUFF.246	-	-	CUFF.246	-	-	chr1:53452804-53453241	-	-	1.62338	0.49036	1.89139	OK
CUFF.239	-	-	CUFF.239	-	-	chr1:53353944-53366952	-	-	8.13499	6.633	8.41258	OK
CUFF.242	-	-	CUFF.242	-	-	chr1:53370119-53382951	-	-	8.29026	7.45885	9.12512	OK
CUFF.248	-	-	CUFF.248	-	-	chr1:54102119-54102345	-	-	46.2161	7.99175	14.2226	OK
CUFF.249	-	-	CUFF.249	-	-	chr1:53812359-53842049	-	-	12.6467	11.8199	13.508	OK
CUFF.251	-	-	CUFF.251	-	-	chr1:54452901-54495840	-	-	4.40085	4.00705	4.80081	OK
CUFF.250	-	-	CUFF.250	-	-	chr1:54529889-54592934	-	-	1.14589	1.02272	1.27055	OK
