tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.44	-	-	CUFF.44	-	-	chr1:7339504-7342586	-	-	1.01442	0.76777	1.26052	OK
CUFF.41	-	-	CUFF.41	-	-	chr1:6204743-6220348	-	-	2.31348	1.2366	2.86892	OK
CUFF.42	-	-	CUFF.42	-	-	chr1:6224040-6228440	-	-	8.04438	3.11363	7.20582	OK
CUFF.45	-	-	CUFF.45	-	-	chr1:6229713-6264352	-	-	10.0348	9.40327	10.6719	OK
CUFF.46	-	-	CUFF.46	-	-	chr1:8351657-8352393	-	-	0.652771	0.239928	1.05568	OK
CUFF.47	-	-	CUFF.47	-	-	chr1:8349921-8351604	-	-	1.09177	0.734468	1.40598	OK
CUFF.48	-	-	CUFF.48	-	-	chr1:7078951-7163706	-	-	17.1331	16.2084	18.1296	OK
CUFF.49	-	-	CUFF.49	-	-	chr1:7140697-7141075	-	-	3.04179	0.934323	2.8964	OK
CUFF.50	-	-	CUFF.50	-	-	chr1:7141365-7141656	-	-	4.72534	0.970926	3.51961	OK
CUFF.51	-	-	CUFF.51	-	-	chr1:7141723-7143545	-	-	3.60329	2.81066	4.12877	OK
CUFF.52	-	-	CUFF.52	-	-	chr1:7144124-7144821	-	-	3.30632	1.82414	4.10432	OK
CUFF.53	-	-	CUFF.53	-	-	chr1:7146797-7147266	-	-	3.59856	1.50607	3.9911	OK
CUFF.54	-	-	CUFF.54	-	-	chr1:7147555-7148006	-	-	4.1222	1.64449	3.91546	OK
CUFF.55	-	-	CUFF.55	-	-	chr1:7148068-7148682	-	-	2.86514	1.43801	3.33617	OK
CUFF.56	-	-	CUFF.56	-	-	chr1:7148799-7150781	-	-	3.24115	2.54813	3.74201	OK
CUFF.57	-	-	CUFF.57	-	-	chr1:9535500-9537508	-	-	11.7755	9.91983	12.1711	OK
CUFF.60	-	-	CUFF.60	-	-	chr1:9772308-9772426	-	-	2602.53	10.1762	20.951	OK
CUFF.65	-	-	CUFF.65	-	-	chr1:9710747-9738460	-	-	6.4179	5.98025	6.83785	OK
CUFF.67	-	-	CUFF.67	-	-	chr1:9932174-9934255	-	-	7.54564	6.66485	8.42827	OK
CUFF.62	-	-	CUFF.62	-	-	chr1:9657504-9690473	-	-	2.23505	1.96813	2.50297	OK
CUFF.64	-	-	CUFF.64	-	-	chr1:9788199-9889026	-	-	5.23868	4.52266	5.95935	OK
CUFF.66	-	-	CUFF.66	-	-	chr1:9792380-9792565	-	-	74.3566	7.25439	13.9361	OK
CUFF.68	-	-	CUFF.68	-	-	chr1:9889512-9890912	-	-	3.45836	2.5479	3.88492	OK
CUFF.58	-	-	CUFF.58	-	-	chr1:8352491-9290233	-	-	2.20872	1.92577	2.49274	OK
CUFF.59	-	-	CUFF.59	-	-	chr1:8458206-8458753	-	-	1.70439	0.710222	2.19523	OK
CUFF.61	-	-	CUFF.61	-	-	chr1:8739497-8740324	-	-	1.28521	0.640582	1.79363	OK
CUFF.63	-	-	CUFF.63	-	-	chr1:8781790-8782307	-	-	11.4381	6.01148	9.76865	OK
CUFF.69	-	-	CUFF.69	-	-	chr1:9591150-9617285	-	-	68.2646	65.9408	71.1049	OK
CUFF.70	-	-	CUFF.70	-	-	chr1:10014822-10028218	-	-	40.2201	37.7875	42.7298	OK
CUFF.71	-	-	CUFF.71	-	-	chr1:11290267-11290564	-	-	5.13737	1.18914	3.68633	OK
CUFF.72	-	-	CUFF.72	-	-	chr1:11290647-11293637	-	-	4.00554	3.40181	4.40582	OK
CUFF.76	-	-	CUFF.76	-	-	chr1:10983579-11289556	-	-	3.7756	3.33	4.22549	OK
CUFF.73	-	-	CUFF.73	-	-	chr1:10028351-10126042	-	-	13.3762	12.3484	14.457	OK
CUFF.74	-	-	CUFF.74	-	-	chr1:10049887-10050865	-	-	1.35309	0.75835	1.80559	OK
CUFF.75	-	-	CUFF.75	-	-	chr1:10050938-10052994	-	-	1.93568	1.47729	2.38771	OK
CUFF.77	-	-	CUFF.77	-	-	chr1:10057201-10057804	-	-	1.55766	0.644265	2.04993	OK
CUFF.78	-	-	CUFF.78	-	-	chr1:10057939-10058975	-	-	3.06218	2.1628	3.97557	OK
CUFF.79	-	-	CUFF.79	-	-	chr1:10059140-10060988	-	-	1.9656	1.47156	2.40801	OK
CUFF.80	-	-	CUFF.80	-	-	chr1:10061099-10064501	-	-	3.19362	2.71992	3.6231	OK
CUFF.81	-	-	CUFF.81	-	-	chr1:9537592-9566689	-	-	8.83616	7.90164	9.77432	OK
CUFF.82	-	-	CUFF.82	-	-	chr1:9541861-9542168	-	-	2.96726	0.575202	2.76097	OK
CUFF.89	-	-	CUFF.89	-	-	chr1:13606740-13607696	-	-	0.696104	0.332486	1.0344	OK
CUFF.90	-	-	CUFF.90	-	-	chr1:13608696-13609580	-	-	0.563818	0.239711	0.87894	OK
CUFF.92	-	-	CUFF.92	-	-	chr1:13611394-13612338	-	-	0.612955	0.2993	0.935313	OK
CUFF.94	-	-	CUFF.94	-	-	chr1:13554791-13579983	-	-	18.5472	17.3082	19.8382	OK
CUFF.83	-	-	CUFF.83	-	-	chr1:12682223-12851263	-	-	1.92018	1.62943	2.21151	OK
CUFF.95	-	-	CUFF.95	-	-	chr1:13614969-13650623	-	-	4.2637	3.66827	4.86344	OK
CUFF.96	-	-	CUFF.96	-	-	chr1:13129198-13364208	-	-	8.6667	8.24275	9.17499	OK
CUFF.97	-	-	CUFF.97	-	-	chr1:13158096-13158427	-	-	2.62737	0.533496	2.56078	OK
CUFF.98	-	-	CUFF.98	-	-	chr1:13160151-13160474	-	-	2.90555	0.656051	2.51486	OK
CUFF.100	-	-	CUFF.100	-	-	chr1:14743475-14746178	-	-	0.572463	0.353371	0.785268	OK
CUFF.99	-	-	CUFF.99	-	-	chr1:12856634-12982789	-	-	3.60659	3.32376	3.88961	OK
CUFF.101	-	-	CUFF.101	-	-	chr1:12869585-12871225	-	-	0.48881	0.279955	0.689121	OK
CUFF.102	-	-	CUFF.102	-	-	chr1:14159042-14300297	-	-	4.71672	4.24633	5.18778	OK
CUFF.87	-	-	CUFF.87	-	-	chr1:10127601-10179754	-	-	16.5373	15.707	17.3416	OK
CUFF.88	-	-	CUFF.88	-	-	chr1:10184337-10223192	-	-	7.81175	6.99218	8.64682	OK
CUFF.103	-	-	CUFF.103	-	-	chr1:14893240-14909017	-	-	0.883948	0.478186	1.26378	OK
CUFF.104	-	-	CUFF.104	-	-	chr1:14862564-14890248	-	-	1.71824	1.40398	2.03249	OK
CUFF.105	-	-	CUFF.105	-	-	chr1:15275362-15276766	-	-	1.78188	1.23259	2.28909	OK
CUFF.106	-	-	CUFF.106	-	-	chr1:15276912-15303079	-	-	1.12986	0.684977	1.56175	OK
CUFF.107	-	-	CUFF.107	-	-	chr1:15309819-15311702	-	-	0.920576	0.618946	1.21914	OK
CUFF.108	-	-	CUFF.108	-	-	chr1:15404452-15404938	-	-	1.57434	0.581357	2.10742	OK
CUFF.84	-	-	CUFF.84	-	-	chr1:11404290-11588923	-	-	3.98016	3.52825	4.43234	OK
CUFF.85	-	-	CUFF.85	-	-	chr1:11589049-11590388	-	-	2.73207	1.95182	3.16512	OK
CUFF.86	-	-	CUFF.86	-	-	chr1:11590559-11591084	-	-	4.24056	1.95087	4.57445	OK
CUFF.109	-	-	CUFF.109	-	-	chr1:15388282-15389028	-	-	1.37799	0.662794	1.8937	OK
CUFF.110	-	-	CUFF.110	-	-	chr1:15389279-15391823	-	-	1.30803	0.99955	1.61039	OK
CUFF.111	-	-	CUFF.111	-	-	chr1:15437870-15438749	-	-	1.29077	0.683045	1.84824	OK
CUFF.112	-	-	CUFF.112	-	-	chr1:15436966-15437820	-	-	1.07179	0.589483	1.55409	OK
CUFF.113	-	-	CUFF.113	-	-	chr1:15527060-15528063	-	-	1.66089	0.98593	2.21834	OK
CUFF.114	-	-	CUFF.114	-	-	chr1:15591024-15591716	-	-	0.923711	0.408294	1.27592	OK
CUFF.115	-	-	CUFF.115	-	-	chr1:15666247-15667622	-	-	0.598581	0.33391	0.847618	OK
CUFF.116	-	-	CUFF.116	-	-	chr1:15706646-15708661	-	-	1.14488	0.823781	1.45476	OK
CUFF.117	-	-	CUFF.117	-	-	chr1:15699398-15703491	-	-	1.15972	0.949161	1.37197	OK
CUFF.118	-	-	CUFF.118	-	-	chr1:15703821-15705814	-	-	1.09996	0.779712	1.41766	OK
CUFF.119	-	-	CUFF.119	-	-	chr1:15708720-15710384	-	-	1.53864	1.08245	1.93142	OK
CUFF.120	-	-	CUFF.120	-	-	chr1:15710565-15713802	-	-	1.38157	1.10196	1.6584	OK
CUFF.121	-	-	CUFF.121	-	-	chr1:15835837-15837566	-	-	0.460451	0.265545	0.653648	OK
CUFF.122	-	-	CUFF.122	-	-	chr1:15849117-15850161	-	-	0.41597	0.169145	0.64275	OK
CUFF.123	-	-	CUFF.123	-	-	chr1:15851504-15853250	-	-	0.358377	0.182049	0.525918	OK
CUFF.124	-	-	CUFF.124	-	-	chr1:15795587-15834863	-	-	3.55936	3.12721	3.99331	OK
CUFF.125	-	-	CUFF.125	-	-	chr1:16094852-16095288	-	-	1.60358	0.48602	1.86308	OK
CUFF.127	-	-	CUFF.127	-	-	chr1:16091398-16094467	-	-	16.1975	14.5113	16.8589	OK
CUFF.126	-	-	CUFF.126	-	-	chr1:16059753-16060224	-	-	1.27602	0.37492	1.79961	OK
CUFF.129	-	-	CUFF.129	-	-	chr1:16655280-16668194	-	-	11.4785	9.27139	11.6969	OK
CUFF.128	-	-	CUFF.128	-	-	chr1:16095376-16123765	-	-	4.21124	3.79982	4.62265	OK
CUFF.131	-	-	CUFF.131	-	-	chr1:16705812-16706739	-	-	0.578944	0.228592	0.914367	OK
CUFF.132	-	-	CUFF.132	-	-	chr1:16759236-16759477	-	-	11.3275	1.90509	5.27563	OK
CUFF.133	-	-	CUFF.133	-	-	chr1:16759546-16760179	-	-	1.3302	0.557937	1.84119	OK
CUFF.130	-	-	CUFF.130	-	-	chr1:16678423-16696293	-	-	1.55214	0.658907	2.38405	OK
CUFF.134	-	-	CUFF.134	-	-	chr1:16218963-16509309	-	-	28.0603	26.7151	29.705	OK
CUFF.135	-	-	CUFF.135	-	-	chr1:16631895-16647214	-	-	38.5842	36.4769	40.8391	OK
CUFF.137	-	-	CUFF.137	-	-	chr1:17389064-17389303	-	-	6.9732	0.88663	3.98983	OK
CUFF.138	-	-	CUFF.138	-	-	chr1:17387596-17387864	-	-	30.8921	7.90689	13.8371	OK
CUFF.139	-	-	CUFF.139	-	-	chr1:17388071-17388814	-	-	8.60319	5.46636	8.79371	OK
CUFF.136	-	-	CUFF.136	-	-	chr1:16985019-17087834	-	-	1.56953	1.33549	1.80393	OK
CUFF.140	-	-	CUFF.140	-	-	chr1:17135448-17154358	-	-	20.2739	18.5933	20.7308	OK
CUFF.141	-	-	CUFF.141	-	-	chr1:17742916-17754879	-	-	0.814669	0.432323	1.16395	OK
CUFF.142	-	-	CUFF.142	-	-	chr1:17755039-17755710	-	-	0.816067	0.315804	1.21058	OK
CUFF.143	-	-	CUFF.143	-	-	chr1:17717512-17740927	-	-	0.647512	0.398341	0.892329	OK
CUFF.144	-	-	CUFF.144	-	-	chr1:16560472-16609424	-	-	21.2343	19.4629	23.0268	OK
CUFF.145	-	-	CUFF.145	-	-	chr1:17928745-17929698	-	-	0.79204	0.407651	1.14884	OK
CUFF.146	-	-	CUFF.146	-	-	chr1:17985709-18048862	-	-	1.92422	1.15568	2.71458	OK
CUFF.147	-	-	CUFF.147	-	-	chr1:19227383-19228576	-	-	0.636964	0.325643	0.947324	OK
CUFF.148	-	-	CUFF.148	-	-	chr1:19321526-19321947	-	-	4.34573	1.67779	4.44614	OK
CUFF.149	-	-	CUFF.149	-	-	chr1:19322031-19323280	-	-	1.74235	1.15934	2.2904	OK
CUFF.151	-	-	CUFF.151	-	-	chr1:20930709-20931227	-	-	1.85651	0.749984	2.31813	OK
CUFF.152	-	-	CUFF.152	-	-	chr1:20931510-20932859	-	-	0.64267	0.366526	0.916316	OK
CUFF.150	-	-	CUFF.150	-	-	chr1:19094881-19157967	-	-	1.09075	0.817849	1.36308	OK
CUFF.153	-	-	CUFF.153	-	-	chr1:20935079-20936022	-	-	0.566561	0.224713	0.898853	OK
CUFF.154	-	-	CUFF.154	-	-	chr1:20793207-20810370	-	-	10.6456	9.34691	11.3923	OK
CUFF.162	-	-	CUFF.162	-	-	chr1:21648317-21649175	-	-	0.958789	0.452788	1.44069	OK
CUFF.155	-	-	CUFF.155	-	-	chr1:20941742-20980887	-	-	1.67583	1.24366	2.1156	OK
CUFF.158	-	-	CUFF.158	-	-	chr1:20953230-20954138	-	-	0.643902	0.311167	0.972396	OK
CUFF.156	-	-	CUFF.156	-	-	chr1:20986400-20991243	-	-	2.52265	2.20233	2.82948	OK
CUFF.157	-	-	CUFF.157	-	-	chr1:20991347-21027543	-	-	2.41239	1.76158	3.07085	OK
CUFF.159	-	-	CUFF.159	-	-	chr1:20997087-20998089	-	-	0.568903	0.281975	0.881173	OK
CUFF.164	-	-	CUFF.164	-	-	chr1:21751893-21752711	-	-	0.623544	0.259052	0.949857	OK
CUFF.160	-	-	CUFF.160	-	-	chr1:21208622-21273815	-	-	7.517	6.0166	8.86599	OK
CUFF.161	-	-	CUFF.161	-	-	chr1:21219565-21220233	-	-	5.34396	3.88222	6.79389	OK
CUFF.163	-	-	CUFF.163	-	-	chr1:21217657-21218149	-	-	1.3055	0.4307	1.65102	OK
CUFF.165	-	-	CUFF.165	-	-	chr1:21262494-21262977	-	-	2.32466	0.877452	2.70548	OK
CUFF.166	-	-	CUFF.166	-	-	chr1:21930895-21932071	-	-	1.8	1.17124	2.25239	OK
CUFF.169	-	-	CUFF.169	-	-	chr1:21951670-21952505	-	-	1.1036	0.549852	1.52267	OK
CUFF.173	-	-	CUFF.173	-	-	chr1:23298627-23300787	-	-	1.29405	0.948338	1.63507	OK
CUFF.167	-	-	CUFF.167	-	-	chr1:21782306-21852864	-	-	0.84572	0.454535	1.23826	OK
CUFF.168	-	-	CUFF.168	-	-	chr1:21851195-21852864	-	-	1.04237	0.69483	1.41362	OK
CUFF.170	-	-	CUFF.170	-	-	chr1:21801791-21802373	-	-	1.18588	0.485463	1.7598	OK
CUFF.172	-	-	CUFF.172	-	-	chr1:21808032-21810651	-	-	1.07816	0.809105	1.33502	OK
CUFF.175	-	-	CUFF.175	-	-	chr1:21853788-21855059	-	-	1.0503	0.639104	1.44493	OK
CUFF.171	-	-	CUFF.171	-	-	chr1:20880597-20929633	-	-	22.0371	21.2413	23.1291	OK
CUFF.177	-	-	CUFF.177	-	-	chr1:23373425-23389992	-	-	6.49357	5.94776	7.07114	OK
CUFF.176	-	-	CUFF.176	-	-	chr1:22475073-22813104	-	-	11.5676	10.7345	12.4003	OK
CUFF.178	-	-	CUFF.178	-	-	chr1:22810861-22811313	-	-	1.91634	0.625087	2.26594	OK
CUFF.179	-	-	CUFF.179	-	-	chr1:24002876-24012464	-	-	21.4915	12.3898	17.7545	OK
CUFF.184	-	-	CUFF.184	-	-	chr1:24602082-24602249	-	-	49.6481	2.53778	7.82482	OK
CUFF.182	-	-	CUFF.182	-	-	chr1:22276051-22422924	-	-	15.7624	14.8152	16.7423	OK
CUFF.180	-	-	CUFF.180	-	-	chr1:24184687-24201604	-	-	1.37669	0.674855	1.88959	OK
CUFF.183	-	-	CUFF.183	-	-	chr1:24202078-24259528	-	-	3.10975	2.69511	3.52438	OK
CUFF.181	-	-	CUFF.181	-	-	chr1:24517682-24594361	-	-	1.82855	1.29074	2.3305	OK
CUFF.174	-	-	CUFF.174	-	-	chr1:21388407-21583695	-	-	6.07124	5.63853	6.51005	OK
CUFF.188	-	-	CUFF.188	-	-	chr1:21501981-21503163	-	-	25.7893	23.6514	27.9451	OK
CUFF.189	-	-	CUFF.189	-	-	chr1:21568614-21569244	-	-	1.29878	0.560594	1.73784	OK
CUFF.192	-	-	CUFF.192	-	-	chr1:24018087-24107177	-	-	17.4053	16.3246	18.4511	OK
CUFF.193	-	-	CUFF.193	-	-	chr1:24057059-24058340	-	-	1.85361	1.24066	2.28833	OK
CUFF.194	-	-	CUFF.194	-	-	chr1:24058441-24059222	-	-	1.86821	0.994857	2.48714	OK
CUFF.186	-	-	CUFF.186	-	-	chr1:24264558-24271608	-	-	2.18704	1.95373	2.41962	OK
CUFF.187	-	-	CUFF.187	-	-	chr1:24271811-24296569	-	-	1.36832	0.546146	1.82049	OK
CUFF.190	-	-	CUFF.190	-	-	chr1:24308129-24324411	-	-	1.91565	0.84956	2.30595	OK
CUFF.191	-	-	CUFF.191	-	-	chr1:24328902-24515257	-	-	1.3442	0.773935	1.88252	OK
CUFF.195	-	-	CUFF.195	-	-	chr1:23768734-23856389	-	-	10.931	10.3506	11.5129	OK
CUFF.196	-	-	CUFF.196	-	-	chr1:23852542-23929207	-	-	36.4821	32.8996	37.1706	OK
CUFF.201	-	-	CUFF.201	-	-	chr1:25887378-25889386	-	-	0.818147	0.545239	1.09048	OK
CUFF.202	-	-	CUFF.202	-	-	chr1:25890403-25892048	-	-	0.730686	0.462768	0.974248	OK
CUFF.203	-	-	CUFF.203	-	-	chr1:24684877-24819510	-	-	17.0658	15.8046	18.3593	OK
CUFF.204	-	-	CUFF.204	-	-	chr1:28637171-28637590	-	-	16.5161	7.50179	12.4749	OK
CUFF.205	-	-	CUFF.205	-	-	chr1:29541828-29542436	-	-	6.52867	3.65954	6.38967	OK
CUFF.206	-	-	CUFF.206	-	-	chr1:29794056-29794419	-	-	18.8216	7.49158	12.3562	OK
CUFF.207	-	-	CUFF.207	-	-	chr1:30826739-30826939	-	-	14.1283	1.4127	5.12103	OK
CUFF.208	-	-	CUFF.208	-	-	chr1:31672186-31673642	-	-	3.83691	3.16475	4.48106	OK
CUFF.210	-	-	CUFF.210	-	-	chr1:33157735-33157976	-	-	16.7081	3.07745	7.32727	OK
CUFF.211	-	-	CUFF.211	-	-	chr1:33158873-33159097	-	-	45.6451	7.88335	14.8207	OK
CUFF.209	-	-	CUFF.209	-	-	chr1:30859004-30930709	-	-	10.033	9.51487	10.5673	OK
CUFF.220	-	-	CUFF.220	-	-	chr1:33802413-33814619	-	-	6.16063	5.36564	6.96483	OK
CUFF.221	-	-	CUFF.221	-	-	chr1:33776328-33799384	-	-	5.54447	5.03971	6.06346	OK
CUFF.222	-	-	CUFF.222	-	-	chr1:33892837-33893774	-	-	3.67673	2.41229	4.33458	OK
CUFF.223	-	-	CUFF.223	-	-	chr1:33894412-33894940	-	-	3.4433	1.53845	3.6789	OK
CUFF.224	-	-	CUFF.224	-	-	chr1:33895428-33895671	-	-	5.52288	0.726696	3.48814	OK
CUFF.225	-	-	CUFF.225	-	-	chr1:33895046-33895271	-	-	14.8239	8.47078	21.177	OK
CUFF.229	-	-	CUFF.229	-	-	chr1:30997147-31006984	-	-	8.30434	7.80556	8.8005	OK
CUFF.230	-	-	CUFF.230	-	-	chr1:30997147-31006692	-	-	3.0558	2.80097	3.31159	OK
CUFF.235	-	-	CUFF.235	-	-	chr1:33908900-33964616	-	-	42.767	38.1278	42.3288	OK
CUFF.212	-	-	CUFF.212	-	-	chr1:32229557-32742316	-	-	7.22693	4.89744	36301.9	OK
CUFF.213	-	-	CUFF.213	-	-	chr1:32301510-32302065	-	-	1.66667	0.699985	2.16359	OK
CUFF.214	-	-	CUFF.214	-	-	chr1:32302633-32303670	-	-	1.7616	1.08983	2.41807	OK
CUFF.215	-	-	CUFF.215	-	-	chr1:32532608-32533108	-	-	2.08077	0.776983	2.47222	OK
CUFF.216	-	-	CUFF.216	-	-	chr1:32575031-32575936	-	-	2.28805	1.36587	2.92686	OK
CUFF.217	-	-	CUFF.217	-	-	chr1:32576086-32577441	-	-	1.32436	0.860129	1.77239	OK
CUFF.218	-	-	CUFF.218	-	-	chr1:32600776-32601606	-	-	1.94651	1.06378	2.42541	OK
CUFF.219	-	-	CUFF.219	-	-	chr1:32601896-32602589	-	-	1.98554	1.01926	2.70104	OK
CUFF.227	-	-	CUFF.227	-	-	chr1:32747148-32748372	-	-	0.503372	0.230833	0.750207	OK
CUFF.228	-	-	CUFF.228	-	-	chr1:32748643-32749401	-	-	0.689992	0.279557	1.07164	OK
CUFF.231	-	-	CUFF.231	-	-	chr1:32750514-32751865	-	-	0.519357	0.287559	0.731967	OK
CUFF.232	-	-	CUFF.232	-	-	chr1:32753425-32760347	-	-	0.145239	0.076533	0.214292	OK
CUFF.233	-	-	CUFF.233	-	-	chr1:32761333-32762094	-	-	1.52343	0.811123	2.18379	OK
CUFF.234	-	-	CUFF.234	-	-	chr1:32753425-32762094	-	-	0.885488	0.738237	1.02861	OK
CUFF.236	-	-	CUFF.236	-	-	chr1:34486645-34487682	-	-	0.503314	0.204344	0.783318	OK
CUFF.237	-	-	CUFF.237	-	-	chr1:34529585-34530585	-	-	7.0414	5.08451	9.1268	OK
CUFF.238	-	-	CUFF.238	-	-	chr1:34636569-34648896	-	-	3.88516	3.49207	4.27243	OK
CUFF.239	-	-	CUFF.239	-	-	chr1:34493519-34506188	-	-	3.97583	3.64851	4.3083	OK
CUFF.240	-	-	CUFF.240	-	-	chr1:34493600-34496210	-	-	5.77029	4.52375	6.72822	OK
CUFF.226	-	-	CUFF.226	-	-	chr1:33510679-33726633	-	-	9.53631	8.10683	10.3792	OK
CUFF.241	-	-	CUFF.241	-	-	chr1:33818392-33871615	-	-	8.29023	7.73657	8.85035	OK
CUFF.242	-	-	CUFF.242	-	-	chr1:33820717-33821494	-	-	1.21358	0.590896	1.63633	OK
CUFF.243	-	-	CUFF.243	-	-	chr1:33821736-33822187	-	-	1.37407	0.391546	1.87942	OK
CUFF.244	-	-	CUFF.244	-	-	chr1:33824849-33825493	-	-	0.865101	0.329044	1.26134	OK
CUFF.245	-	-	CUFF.245	-	-	chr1:33843387-33843997	-	-	1.53144	0.636872	2.02641	OK
CUFF.246	-	-	CUFF.246	-	-	chr1:33844402-33846053	-	-	1.06726	0.705921	1.41184	OK
CUFF.247	-	-	CUFF.247	-	-	chr1:33847286-33848142	-	-	0.854836	0.412587	1.27902	OK
CUFF.248	-	-	CUFF.248	-	-	chr1:35026512-35026695	-	-	49.4669	4.24581	10.6145	OK
CUFF.249	-	-	CUFF.249	-	-	chr1:36321526-36322958	-	-	0.9707	0.616575	1.30714	OK
CUFF.250	-	-	CUFF.250	-	-	chr1:36125428-36163288	-	-	19.9816	18.1687	20.5285	OK
CUFF.253	-	-	CUFF.253	-	-	chr1:36384236-36385214	-	-	0.811856	0.397231	1.19169	OK
CUFF.251	-	-	CUFF.251	-	-	chr1:34906789-34933908	-	-	34.0351	24.7091	30.5613	OK
CUFF.252	-	-	CUFF.252	-	-	chr1:34933572-34936426	-	-	34.3485	32.7269	36.1537	OK
CUFF.257	-	-	CUFF.257	-	-	chr1:36528572-36565548	-	-	2.94534	2.57337	3.31846	OK
