tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.22.1	-	-	CUFF.22	-	-	chr1:6200084-6201726	1642	5.77808	0.977371	0.637404	1.31593	OK
CUFF.23.1	-	-	CUFF.23	-	-	chr1:6202773-6203571	798	2.99591	0.556366	0.21154	0.88847	OK
CUFF.25.1	-	-	CUFF.25	-	-	chr1:6418403-6419036	633	7.31442	1.22252	0.533363	1.65342	OK
CUFF.27.1	-	-	CUFF.27	-	-	chr1:6370863-6371228	365	16.58	2.8667	0.832484	2.77495	OK
CUFF.26.1	-	-	CUFF.26	-	-	chr1:6419154-6420441	1287	3.41898	0.631594	0.341029	0.918154	OK
CUFF.29.1	-	-	CUFF.29	-	-	chr1:6427155-6431318	4163	3.49199	0.670109	0.519039	0.827218	OK
CUFF.30.1	-	-	CUFF.30	-	-	chr1:7167757-7168933	1176	23.7141	4.23954	3.01445	4.67958	OK
CUFF.31.1	-	-	CUFF.31	-	-	chr1:6204707-6237888	2270	29.7695	5.2133	4.34293	5.62202	OK
CUFF.33.1	-	-	CUFF.33	-	-	chr1:6238152-6241880	3645	20.311	3.51839	3.05964	3.9785	OK
CUFF.33.2	-	-	CUFF.33	-	-	chr1:6238152-6261095	3009	12.8492	2.22581	1.78525	2.6599	OK
CUFF.33.3	-	-	CUFF.33	-	-	chr1:6238152-6266450	5065	33.173	5.74643	5.27158	6.22753	OK
CUFF.34.1	-	-	CUFF.34	-	-	chr1:6261914-6262357	443	13.185	2.27049	0.83833	2.5912	OK
CUFF.32.1	-	-	CUFF.32	-	-	chr1:6477553-6793185	1282	4.3707	0.793125	0.402359	1.17613	OK
CUFF.32.2	-	-	CUFF.32	-	-	chr1:6720152-6793185	1274	5.70907	1.03599	0.592407	1.46543	OK
CUFF.32.3	-	-	CUFF.32	-	-	chr1:6742395-6793185	1159	3.29643	0.598183	0.279073	0.941872	OK
CUFF.37.1	-	-	CUFF.37	-	-	chr1:6800652-6851070	4240	10.1801	1.78448	1.53432	2.03464	OK
CUFF.35.1	-	-	CUFF.35	-	-	chr1:7339505-7387951	2623	4.629	0.819192	0.569216	1.06902	OK
CUFF.36.1	-	-	CUFF.36	-	-	chr1:7339505-7343637	4132	2.80755	0.49685	0.343175	0.645495	OK
CUFF.40.1	-	-	CUFF.40	-	-	chr1:7078983-7163690	5230	66.7601	11.5326	10.7942	12.2817	OK
CUFF.40.2	-	-	CUFF.40	-	-	chr1:7144938-7163690	4805	19.7315	3.40855	2.97824	3.84171	OK
CUFF.41.1	-	-	CUFF.41	-	-	chr1:7141718-7142531	813	15.5927	2.76902	1.6611	3.23914	OK
CUFF.42.1	-	-	CUFF.42	-	-	chr1:7143213-7143520	307	23.1815	4.15125	0.989761	3.2992	OK
CUFF.43.1	-	-	CUFF.43	-	-	chr1:7149661-7150089	428	22.4903	3.82991	1.49877	3.70749	OK
CUFF.11.1	-	-	CUFF.11	-	-	chr1:3189821-3661184	11859	33.6902	6.04759	5.7293	6.38614	OK
CUFF.12.1	-	-	CUFF.12	-	-	chr1:3200486-3200833	347	10.769	2.11754	0.486482	2.33511	OK
CUFF.15.1	-	-	CUFF.15	-	-	chr1:3276980-3277348	368	12.9382	2.44453	0.733953	2.66058	OK
CUFF.16.1	-	-	CUFF.16	-	-	chr1:3277721-3278415	694	14.462	2.75286	1.50809	3.25943	OK
CUFF.39.1	-	-	CUFF.39	-	-	chr1:3634722-3639644	4922	8.36894	1.4844	1.26213	1.70113	OK
CUFF.44.1	-	-	CUFF.44	-	-	chr1:9570134-9571591	1457	2.87243	0.480091	0.254894	0.695165	OK
CUFF.45.1	-	-	CUFF.45	-	-	chr1:9772211-9772425	214	136.63	43.2361	6.78392	12.779	OK
CUFF.53.1	-	-	CUFF.53	-	-	chr1:9932180-9934241	1676	27.3508	6.09515	5.27519	6.93505	OK
CUFF.53.2	-	-	CUFF.53	-	-	chr1:9932180-9934241	1670	5.7307	1.27709	0.844715	1.71226	OK
CUFF.54.1	-	-	CUFF.54	-	-	chr1:9710312-9738484	8160	35.1983	6.06277	5.66835	6.43378	OK
CUFF.50.1	-	-	CUFF.50	-	-	chr1:9788243-9888829	1555	22.4884	4.06885	3.36671	4.77776	OK
CUFF.50.2	-	-	CUFF.50	-	-	chr1:9838416-9888829	1521	7.38596	1.33635	0.837808	1.85333	OK
CUFF.51.1	-	-	CUFF.51	-	-	chr1:9792373-9792564	191	212.193	38.471	4.06556	9.54523	OK
CUFF.55.1	-	-	CUFF.55	-	-	chr1:9889514-9890838	1324	14.8001	2.95051	2.11649	3.51898	OK
CUFF.47.1	-	-	CUFF.47	-	-	chr1:9657496-9690280	4973	1.58494	0.283205	0.169451	0.402446	OK
CUFF.47.2	-	-	CUFF.47	-	-	chr1:9657496-9690280	4969	6.4165	1.14654	0.939826	1.35674	OK
CUFF.47.3	-	-	CUFF.47	-	-	chr1:9657496-9674764	5372	3.22648	0.576526	0.43365	0.716465	OK
CUFF.49.1	-	-	CUFF.49	-	-	chr1:9674966-9675592	626	4.64503	0.853997	0.323596	1.24045	OK
CUFF.57.1	-	-	CUFF.57	-	-	chr1:10223742-10224866	1124	2.49028	0.434316	0.180223	0.660819	OK
CUFF.59.1	-	-	CUFF.59	-	-	chr1:10014890-10028256	1537	233.08	40.3262	37.9305	42.7972	OK
CUFF.60.1	-	-	CUFF.60	-	-	chr1:9591149-9617226	3388	274.052	48.2023	46.5425	50.524	OK
CUFF.60.2	-	-	CUFF.60	-	-	chr1:9609812-9617226	2691	129.551	22.7863	21.2174	24.3912	OK
CUFF.61.1	-	-	CUFF.61	-	-	chr1:10914807-10915124	317	34.9941	8.2635	2.5561	5.85773	OK
CUFF.63.1	-	-	CUFF.63	-	-	chr1:11291228-11293451	2223	23.0203	4.05442	3.32607	4.57144	OK
CUFF.62.1	-	-	CUFF.62	-	-	chr1:11289925-11290085	160	114.949	38.4245	1.68809	6.11933	OK
CUFF.64.1	-	-	CUFF.64	-	-	chr1:11290283-11291158	875	7.0895	1.97487	1.15755	2.50802	OK
CUFF.46.1	-	-	CUFF.46	-	-	chr1:8350067-9290132	7134	4.7117	0.943432	0.782917	1.10386	OK
CUFF.46.2	-	-	CUFF.46	-	-	chr1:8350067-9290132	7111	1.75586	0.351579	0.24395	0.458626	OK
CUFF.46.3	-	-	CUFF.46	-	-	chr1:8453429-9290132	3175	4.72408	0.945911	0.701527	1.19938	OK
CUFF.48.1	-	-	CUFF.48	-	-	chr1:8458516-8458721	205	89.5463	16.7273	1.9763	5.59953	OK
CUFF.52.1	-	-	CUFF.52	-	-	chr1:8739933-8740423	490	9.78582	1.69198	0.620116	2.06705	OK
CUFF.56.1	-	-	CUFF.56	-	-	chr1:8781781-8782301	520	50.8444	8.73628	4.60979	7.92105	OK
CUFF.58.1	-	-	CUFF.58	-	-	chr1:8916105-8916956	851	5.96974	1.12569	0.595097	1.58693	OK
CUFF.66.1	-	-	CUFF.66	-	-	chr1:10028328-10126929	4404	16.7265	2.96712	2.57584	3.35779	OK
CUFF.66.2	-	-	CUFF.66	-	-	chr1:10054207-10126929	4039	13.8902	2.464	2.08138	2.84205	OK
CUFF.66.3	-	-	CUFF.66	-	-	chr1:10064626-10126929	3524	34.0317	6.03692	5.40947	6.6656	OK
CUFF.67.1	-	-	CUFF.67	-	-	chr1:10049399-10049861	462	8.55435	1.49192	0.438466	1.97309	OK
CUFF.68.1	-	-	CUFF.68	-	-	chr1:10050213-10052636	2423	8.7913	1.57325	1.22618	1.90894	OK
CUFF.69.1	-	-	CUFF.69	-	-	chr1:10053127-10054155	1028	10.259	1.77518	1.08379	2.29896	OK
CUFF.70.1	-	-	CUFF.70	-	-	chr1:10057887-10059395	1508	8.43694	1.43577	0.985094	1.83586	OK
CUFF.71.1	-	-	CUFF.71	-	-	chr1:10059468-10060998	1530	11.2404	2.0174	1.45639	2.51559	OK
CUFF.72.1	-	-	CUFF.72	-	-	chr1:10061126-10064497	3371	11.7522	2.03856	1.6926	2.36363	OK
CUFF.65.1	-	-	CUFF.65	-	-	chr1:10983412-11289557	6981	17.5534	3.29174	3.00831	3.57517	OK
CUFF.80.1	-	-	CUFF.80	-	-	chr1:13606735-13608621	1886	3.4564	0.617536	0.393829	0.82346	OK
CUFF.81.1	-	-	CUFF.81	-	-	chr1:13554791-13579986	2920	84.8101	14.8777	13.8817	15.9108	OK
CUFF.83.1	-	-	CUFF.83	-	-	chr1:13614969-13650625	2933	15.935	2.80573	2.40116	3.21386	OK
CUFF.83.2	-	-	CUFF.83	-	-	chr1:13617451-13650625	902	8.26636	1.45549	0.807441	2.13734	LOWDATA
CUFF.84.1	-	-	CUFF.84	-	-	chr1:13129210-13364316	8187	20.5881	3.67499	3.31039	4.04087	OK
CUFF.84.2	-	-	CUFF.84	-	-	chr1:13129210-13364316	8394	22.2004	3.96279	3.63844	4.28875	OK
CUFF.84.3	-	-	CUFF.84	-	-	chr1:13129210-13143258	4798	17.2169	3.07324	2.688	3.455	OK
CUFF.87.1	-	-	CUFF.87	-	-	chr1:14159043-14300312	4369	17.613	3.09665	2.73953	3.45875	OK
CUFF.87.2	-	-	CUFF.87	-	-	chr1:14159043-14300312	4244	7.45348	1.31044	1.04964	1.56612	OK
CUFF.86.1	-	-	CUFF.86	-	-	chr1:14744248-14746126	974	2.70941	0.474409	0.207979	0.727925	OK
CUFF.73.1	-	-	CUFF.73	-	-	chr1:10127654-10179761	5238	83.6443	14.7202	13.974	15.45	OK
CUFF.74.1	-	-	CUFF.74	-	-	chr1:10184442-10223161	2044	45.8071	8.06142	7.23405	8.89223	OK
CUFF.90.1	-	-	CUFF.90	-	-	chr1:14862735-14872257	1600	11.8363	2.08491	1.65355	2.51627	OK
CUFF.89.1	-	-	CUFF.89	-	-	chr1:14874223-14894348	1752	2.98792	0.532687	0.281199	0.778706	OK
CUFF.89.2	-	-	CUFF.89	-	-	chr1:14875837-14894348	1698	2.81187	0.501301	0.246465	0.761801	OK
CUFF.85.1	-	-	CUFF.85	-	-	chr1:9535482-9566336	4029	107.699	18.9596	17.7985	19.8348	OK
CUFF.75.1	-	-	CUFF.75	-	-	chr1:11404164-11588941	3875	22.2045	4.15475	3.73927	4.57328	OK
CUFF.76.1	-	-	CUFF.76	-	-	chr1:11589396-11590379	983	14.1584	3.28311	2.16378	3.84672	OK
CUFF.78.1	-	-	CUFF.78	-	-	chr1:11590561-11591085	524	13.0376	3.75005	1.73964	3.99472	OK
CUFF.91.1	-	-	CUFF.91	-	-	chr1:11962137-11965807	850	4.75238	0.87117	0.436918	1.27103	OK
CUFF.92.1	-	-	CUFF.92	-	-	chr1:15275480-15276957	1477	7.93341	1.36536	0.937194	1.78295	OK
CUFF.93.1	-	-	CUFF.93	-	-	chr1:15277017-15303180	1285	3.78579	0.709913	0.394107	1.02468	OK
CUFF.94.1	-	-	CUFF.94	-	-	chr1:15310029-15311116	1087	10.3725	1.80902	1.14921	2.17418	OK
CUFF.96.1	-	-	CUFF.96	-	-	chr1:15388209-15389022	813	6.17212	1.14018	0.581385	1.57804	OK
CUFF.97.1	-	-	CUFF.97	-	-	chr1:15389230-15391740	2510	8.7113	1.54335	1.21058	1.85623	OK
CUFF.98.1	-	-	CUFF.98	-	-	chr1:15404134-15404990	856	4.10181	0.812525	0.394414	1.22268	OK
CUFF.99.1	-	-	CUFF.99	-	-	chr1:15436049-15439460	3411	5.14437	0.891277	0.692855	1.08877	OK
CUFF.100.1	-	-	CUFF.100	-	-	chr1:15525798-15526679	881	3.94802	0.864649	0.421544	1.26463	OK
CUFF.101.1	-	-	CUFF.101	-	-	chr1:15527071-15528384	1313	10.4437	2.01639	1.38853	2.57135	OK
CUFF.102.1	-	-	CUFF.102	-	-	chr1:15665847-15667218	1371	4.4515	0.772629	0.467888	1.05891	OK
CUFF.103.1	-	-	CUFF.103	-	-	chr1:15691078-15691883	805	4.11353	0.77003	0.335521	1.13238	OK
CUFF.104.1	-	-	CUFF.104	-	-	chr1:15703712-15706350	2638	4.54057	0.814094	0.601519	1.03666	OK
CUFF.105.1	-	-	CUFF.105	-	-	chr1:15699501-15703406	3905	5.38474	0.945448	0.752185	1.1326	OK
CUFF.106.1	-	-	CUFF.106	-	-	chr1:15707264-15710994	3730	5.10875	0.906338	0.715063	1.09522	OK
CUFF.107.1	-	-	CUFF.107	-	-	chr1:15711044-15713814	2770	8.06801	1.36156	1.07258	1.64543	OK
CUFF.109.1	-	-	CUFF.109	-	-	chr1:16094777-16095296	519	7.69497	1.33757	0.520414	1.8865	OK
CUFF.110.1	-	-	CUFF.110	-	-	chr1:16091390-16094646	3256	89.4429	16.1787	14.579	16.715	OK
CUFF.111.1	-	-	CUFF.111	-	-	chr1:16095389-16123781	4018	27.5879	4.96702	4.40299	5.47853	OK
CUFF.108.1	-	-	CUFF.108	-	-	chr1:16056159-16060329	1645	4.79355	0.859241	0.580568	1.13791	OK
CUFF.116.1	-	-	CUFF.116	-	-	chr1:16655291-16668433	1786	53.5873	9.47339	8.53134	10.4154	OK
CUFF.119.1	-	-	CUFF.119	-	-	chr1:16705823-16706424	601	3.4496	0.823655	0.280881	1.34823	OK
CUFF.117.1	-	-	CUFF.117	-	-	chr1:16678455-16699645	643	12.5172	2.16681	1.10264	2.62534	OK
CUFF.112.1	-	-	CUFF.112	-	-	chr1:15795742-15833441	1560	17.3697	3.00451	2.27243	3.72246	OK
CUFF.112.2	-	-	CUFF.112	-	-	chr1:15795742-15833441	1471	17.7405	3.06866	2.24926	3.80997	OK
CUFF.113.1	-	-	CUFF.113	-	-	chr1:15830622-15834839	4217	3.97141	0.686952	0.536411	0.840644	OK
CUFF.114.1	-	-	CUFF.114	-	-	chr1:15800549-15801880	1331	2.83552	0.473922	0.253658	0.684876	OK
CUFF.118.1	-	-	CUFF.118	-	-	chr1:15837576-15838647	1071	4.36222	0.729091	0.383732	1.07445	OK
CUFF.120.1	-	-	CUFF.120	-	-	chr1:16759236-16759473	237	118.617	24.231	4.70102	9.97185	OK
CUFF.121.1	-	-	CUFF.121	-	-	chr1:16759807-16760182	375	12.1014	2.26531	0.630221	2.61092	OK
CUFF.95.1	-	-	CUFF.95	-	-	chr1:12682540-12812168	1722	5.70526	1.01944	0.686216	1.33322	OK
CUFF.95.2	-	-	CUFF.95	-	-	chr1:12775651-12830528	2151	3.12289	0.558008	0.329614	0.784794	OK
CUFF.95.3	-	-	CUFF.95	-	-	chr1:12812066-12851235	3662	7.33815	1.31121	1.0418	1.57654	OK
CUFF.95.4	-	-	CUFF.95	-	-	chr1:12831405-12851235	3004	6.89126	1.23136	0.955312	1.50602	OK
CUFF.115.1	-	-	CUFF.115	-	-	chr1:12856637-12867014	6085	7.76191	1.37869	1.17626	1.58129	OK
CUFF.115.2	-	-	CUFF.115	-	-	chr1:12856637-12982791	8515	7.76669	1.37954	1.20465	1.55752	OK
CUFF.115.3	-	-	CUFF.115	-	-	chr1:12856637-12911268	6588	3.59152	0.637934	0.491976	0.778962	OK
CUFF.122.1	-	-	CUFF.122	-	-	chr1:16551029-16552084	1055	3.74149	0.625344	0.320018	0.928051	OK
CUFF.123.1	-	-	CUFF.123	-	-	chr1:16553454-16558678	5224	5.13747	0.905624	0.749689	1.0599	OK
CUFF.125.1	-	-	CUFF.125	-	-	chr1:16559991-16609380	1862	80.7024	13.7801	12.5281	15.0742	OK
CUFF.125.2	-	-	CUFF.125	-	-	chr1:16559991-16609380	1783	22.0527	3.76555	3.01175	4.53883	OK
CUFF.124.1	-	-	CUFF.124	-	-	chr1:16218939-16509309	2636	76.919	13.6355	12.5805	14.6933	OK
CUFF.124.2	-	-	CUFF.124	-	-	chr1:16334420-16509269	2864	46.3415	8.215	7.28838	9.14521	OK
CUFF.124.3	-	-	CUFF.124	-	-	chr1:16334420-16509309	3034	42.9596	7.61549	6.78128	8.45582	OK
CUFF.126.1	-	-	CUFF.126	-	-	chr1:16631884-16646538	2034	29.8399	5.14618	4.30536	5.99086	OK
CUFF.126.2	-	-	CUFF.126	-	-	chr1:16631884-16647219	2019	39.2205	6.76395	5.76296	7.79477	OK
CUFF.126.3	-	-	CUFF.126	-	-	chr1:16631884-16646939	1909	176.916	30.5108	28.5177	32.527	OK
CUFF.127.1	-	-	CUFF.127	-	-	chr1:16985092-16986595	1503	8.62308	1.49272	1.0333	1.93182	OK
CUFF.129.1	-	-	CUFF.129	-	-	chr1:17387596-17387924	328	59.8673	11.7719	3.91143	7.71993	OK
CUFF.130.1	-	-	CUFF.130	-	-	chr1:17389068-17389305	237	26.3593	7.15916	1.13964	4.1312	OK
CUFF.131.1	-	-	CUFF.131	-	-	chr1:17388070-17388814	744	33.6467	6.74836	4.22023	6.89758	OK
CUFF.128.1	-	-	CUFF.128	-	-	chr1:16986673-17087843	3027	3.27097	0.579209	0.39288	0.773855	OK
CUFF.128.2	-	-	CUFF.128	-	-	chr1:16986673-17087843	2453	2.95423	0.523122	0.313463	0.74634	OK
CUFF.128.3	-	-	CUFF.128	-	-	chr1:16993780-17087843	2251	1.27769	0.226247	0.0819531	0.376984	OK
CUFF.132.1	-	-	CUFF.132	-	-	chr1:17742923-17754950	1126	3.35563	0.577849	0.299839	0.839549	OK
CUFF.133.1	-	-	CUFF.133	-	-	chr1:17135461-17154288	3866	113.055	19.6241	18.6135	20.7082	OK
CUFF.134.1	-	-	CUFF.134	-	-	chr1:17923925-17925190	1265	1.88112	0.314406	0.133446	0.480406	OK
CUFF.135.1	-	-	CUFF.135	-	-	chr1:17984668-18048890	2371	2.9845	0.578635	0.384466	0.783172	OK
CUFF.135.2	-	-	CUFF.135	-	-	chr1:17984668-18048309	1423	2.19689	0.425933	0.189807	0.664323	OK
CUFF.136.1	-	-	CUFF.136	-	-	chr1:19227427-19228384	957	2.76955	0.48494	0.211673	0.740856	OK
CUFF.137.1	-	-	CUFF.137	-	-	chr1:19321526-19321750	224	39.4765	7.91762	0.904335	4.06951	OK
CUFF.138.1	-	-	CUFF.138	-	-	chr1:19322260-19322939	679	13.8714	2.42224	1.24307	2.83421	OK
CUFF.139.1	-	-	CUFF.139	-	-	chr1:19094052-19156134	1587	2.89434	0.507941	0.290252	0.725631	OK
CUFF.140.1	-	-	CUFF.140	-	-	chr1:20931950-20932902	952	3.05325	0.532502	0.212785	0.851139	OK
CUFF.141.1	-	-	CUFF.141	-	-	chr1:20793087-20810334	2933	47.6979	8.7242	7.66635	9.43904	OK
CUFF.142.1	-	-	CUFF.142	-	-	chr1:20968779-20980831	675	8.1411	1.46535	0.837345	2.09336	OK
CUFF.143.1	-	-	CUFF.143	-	-	chr1:20950205-20965119	997	6.50588	1.12245	0.670353	1.55019	OK
CUFF.143.2	-	-	CUFF.143	-	-	chr1:20955945-20965119	2013	2.27814	0.393047	0.222382	0.574487	OK
CUFF.147.1	-	-	CUFF.147	-	-	chr1:21648208-21649416	1208	3.37717	0.597656	0.307434	0.866405	OK
CUFF.148.1	-	-	CUFF.148	-	-	chr1:21693665-21694306	641	4.26577	0.900596	0.316024	1.42211	OK
CUFF.150.1	-	-	CUFF.150	-	-	chr1:21729547-21730256	709	4.8761	0.847581	0.380952	1.19047	OK
CUFF.144.1	-	-	CUFF.144	-	-	chr1:20986397-20991251	4854	11.0686	2.05634	1.78756	2.31617	OK
CUFF.145.1	-	-	CUFF.145	-	-	chr1:20991368-21069306	1499	10.4038	1.87986	1.41984	2.32337	OK
CUFF.145.2	-	-	CUFF.145	-	-	chr1:20991368-20996081	1195	2.11389	0.381958	0.141263	0.621557	OK
CUFF.146.1	-	-	CUFF.146	-	-	chr1:20996328-20997095	767	4.81008	0.869131	0.440181	1.27652	OK
CUFF.151.1	-	-	CUFF.151	-	-	chr1:21752087-21753340	1253	2.75845	0.508735	0.269448	0.72751	OK
CUFF.149.1	-	-	CUFF.149	-	-	chr1:21208682-21273822	657	15.7153	2.72061	1.6669	3.84111	OK
CUFF.149.2	-	-	CUFF.149	-	-	chr1:21208682-21220234	1127	30.0134	5.19587	4.25708	6.16916	OK
CUFF.149.3	-	-	CUFF.149	-	-	chr1:21208682-21220234	1310	10.8256	1.87411	1.29757	2.44426	OK
CUFF.152.1	-	-	CUFF.152	-	-	chr1:21262444-21262952	508	11.2748	2.02234	0.797524	2.45903	OK
CUFF.154.1	-	-	CUFF.154	-	-	chr1:21801749-21802390	641	3.81674	0.825546	0.316024	1.21142	OK
CUFF.155.1	-	-	CUFF.155	-	-	chr1:21807863-21810470	2607	6.31295	1.11802	0.85473	1.3857	OK
CUFF.153.1	-	-	CUFF.153	-	-	chr1:21388490-21583688	6147	31.3124	5.65737	5.20131	6.10207	OK
CUFF.156.1	-	-	CUFF.156	-	-	chr1:21501983-21503161	1178	138.098	24.6358	19.4317	23.9314	OK
CUFF.157.1	-	-	CUFF.157	-	-	chr1:21568637-21569145	508	7.32358	1.27727	0.398762	1.79443	OK
CUFF.160.1	-	-	CUFF.160	-	-	chr1:21930670-21932042	1372	8.12565	1.45818	0.98431	1.91941	OK
CUFF.158.1	-	-	CUFF.158	-	-	chr1:21850231-21852694	2463	9.6473	1.64958	1.28852	2.00131	OK
CUFF.159.1	-	-	CUFF.159	-	-	chr1:21853291-21854703	1412	3.80561	0.746682	0.454302	1.02816	OK
CUFF.161.1	-	-	CUFF.161	-	-	chr1:21951283-21952418	1135	4.06642	0.786966	0.446192	1.10061	OK
CUFF.162.1	-	-	CUFF.162	-	-	chr1:22474931-22545469	1976	56.8984	10.6308	8.93595	11.123	OK
CUFF.164.1	-	-	CUFF.164	-	-	chr1:23298636-23300819	2183	7.70749	1.32211	0.989811	1.62391	OK
CUFF.165.1	-	-	CUFF.165	-	-	chr1:22601523-22813092	2674	9.10851	1.89017	1.50939	2.28449	OK
CUFF.165.2	-	-	CUFF.165	-	-	chr1:22601523-22813092	2743	17.0228	3.53251	2.99008	4.07498	OK
CUFF.166.1	-	-	CUFF.166	-	-	chr1:22810278-22810724	446	14.2172	2.50824	0.908391	2.80087	OK
CUFF.163.1	-	-	CUFF.163	-	-	chr1:20880515-20929935	5705	96.6449	17.5364	16.661	18.4673	OK
CUFF.163.2	-	-	CUFF.163	-	-	chr1:20880815-20929935	5703	21.5721	3.9143	3.49145	4.33674	OK
CUFF.167.1	-	-	CUFF.167	-	-	chr1:24002796-24012529	698	88.0801	16.4535	10.6896	14.7527	OK
CUFF.168.1	-	-	CUFF.168	-	-	chr1:24184442-24201593	1019	7.19836	1.38664	0.828308	1.92168	OK
CUFF.170.1	-	-	CUFF.170	-	-	chr1:24264546-24270783	6237	12.4458	2.14438	1.92101	2.37334	OK
CUFF.172.1	-	-	CUFF.172	-	-	chr1:23373454-23389987	4628	9.37148	1.63674	1.33165	1.94802	OK
CUFF.172.2	-	-	CUFF.172	-	-	chr1:23373454-23389987	4625	25.1962	4.40054	3.95959	4.84289	OK
CUFF.169.1	-	-	CUFF.169	-	-	chr1:24202118-24211520	466	12.5972	2.57334	1.0143	2.75311	OK
CUFF.171.1	-	-	CUFF.171	-	-	chr1:24211901-24259483	2451	17.7711	3.18969	2.60342	3.7054	OK
CUFF.173.1	-	-	CUFF.173	-	-	chr1:22276010-22422927	4192	49.4398	9.04755	8.32057	9.78891	OK
CUFF.173.2	-	-	CUFF.173	-	-	chr1:22276010-22422927	4345	47.8943	8.76473	8.04661	9.48524	OK
CUFF.175.1	-	-	CUFF.175	-	-	chr1:24602077-24602248	171	232.335	51.776	3.55388	9.08213	OK
CUFF.174.1	-	-	CUFF.174	-	-	chr1:24460580-24594462	1437	7.63865	1.4363	1.0298	1.84279	OK
CUFF.177.1	-	-	CUFF.177	-	-	chr1:24593088-24594042	954	2.91285	0.486847	0.212339	0.743185	OK
CUFF.178.1	-	-	CUFF.178	-	-	chr1:24018044-24107163	5503	11.4345	1.9852	1.7034	2.26908	OK
CUFF.178.2	-	-	CUFF.178	-	-	chr1:24018044-24107163	6080	34.1559	5.92995	5.47521	6.38679	OK
CUFF.179.1	-	-	CUFF.179	-	-	chr1:24034934-24037551	2617	13.1079	2.27572	1.78033	2.76081	OK
CUFF.180.1	-	-	CUFF.180	-	-	chr1:24021880-24022475	595	9.00196	1.50457	0.624169	1.98599	OK
CUFF.181.1	-	-	CUFF.181	-	-	chr1:24053620-24054241	621	9.63296	1.6493	0.761137	2.06594	OK
CUFF.182.1	-	-	CUFF.182	-	-	chr1:24057326-24058332	1006	10.7839	1.86454	1.14106	2.34923	OK
CUFF.183.1	-	-	CUFF.183	-	-	chr1:24058571-24059222	651	14.7156	2.49624	1.29654	3.00797	OK
CUFF.176.1	-	-	CUFF.176	-	-	chr1:24270838-24319466	2115	2.18406	0.393954	0.191557	0.590633	OK
CUFF.176.2	-	-	CUFF.176	-	-	chr1:24270838-24417071	2881	4.83067	0.871339	0.627584	1.10455	OK
CUFF.176.3	-	-	CUFF.176	-	-	chr1:24319211-24417071	1021	2.73635	0.493573	0.162741	0.854392	OK
